p_val,avg_logFC,pct.1,pct.2,p_val_adj,gene
8.80705951698824e-7,-0.8101084631326545,0.054,0.106,0.02055655761860225,E130102H24Rik
8.831952073429105e-7,0.2915156692146632,0.223,0.134,0.020614659334590876,Hadh
8.863550381118287e-7,0.42161389369504887,0.2,0.116,0.020688412944568194,Ints9
8.885126789167877e-7,0.33945667462347284,0.311,0.205,0.02073877443859674,Ctse
9.015338864876184e-7,0.690169991024371,0.253,0.166,0.0210427024445075,Prep
9.153992610594273e-7,0.5362132475217818,0.161,0.085,0.021366334152388092,Lrch3
9.211083253602637e-7,0.4056577674585391,0.14,0.068,0.021499589422233917,5730455O13Rik
9.267406356929612e-7,0.3930364545712859,0.384,0.28,0.021631053177709407,Etfb
9.361954265101531e-7,0.4394174526829744,0.335,0.242,0.02185173745017348,Ankrd10
9.375151056619554e-7,0.7029619846945567,0.245,0.159,0.0218825400812557,Tmem206
9.518236414022017e-7,-0.8568797670980812,0.103,0.168,0.022216515613968788,Cyp51
9.585647314146363e-7,0.5101484754799146,0.184,0.103,0.022373859395949026,Pmpcb
9.787050080363786e-7,0.47555661910962366,0.235,0.146,0.022843953592577113,Ubxn7
9.852627664865325e-7,0.38278375055596703,0.205,0.122,0.022997018232562155,Cox4nb
9.861733118003767e-7,0.5476455342372999,0.236,0.151,0.023018271270732592,Gna11
9.960243655360605e-7,0.29541466512564796,0.215,0.126,0.02324820471597719,Mrpl11
1.0241826236895e-6,0.5249380175933216,0.23,0.143,0.023905446619536617,Fam89b
1.0272249309241764e-6,0.42444234643777,0.309,0.223,0.023976457112701202,Lgals1
1.0396150439964023e-6,0.9014526239068688,0.112,0.048,0.024265654741920026,Gba2
1.042874578326727e-6,0.3627061853148419,0.42,0.317,0.024341735532724135,Cdk9
1.0576602613224498e-6,0.42701289143575316,0.224,0.14,0.024686848159527302,Idh2
1.0596031301944283e-6,-0.26211132162783735,0.116,0.188,0.024732196661868152,Fbln1
1.0615288990133012e-6,0.28354079335462234,0.32,0.217,0.024777146031869462,Tomm70a
1.1038624007922027e-6,0.5171753508104531,0.138,0.066,0.025765252296890803,5730419I09Rik
1.105732208187014e-6,0.3462938138839782,0.15,0.076,0.025808895471293097,Tubg1
1.1146153446345237e-6,-0.47727596364259384,0.3,0.391,0.026016236759114415,Ccnt1
1.1297222241442024e-6,0.5798996504946943,0.162,0.085,0.02636884643374983,Mis12
1.1485936960032074e-6,0.5446828848068916,0.166,0.089,0.026809325458410863,Reps1
1.1505953184451268e-6,0.4281385404019433,0.132,0.063,0.026856045327827704,Flywch1
1.1559276634980572e-6,0.26764944007862734,0.397,0.29,0.026980507593708153,Smu1
1.1730597318548957e-6,0.8370639904690713,0.142,0.072,0.027380387201225122,Rad1
1.1808824463028004e-6,0.4771784163748265,0.201,0.117,0.027562977179153663,E330033B04Rik
1.188924143295518e-6,0.3042959369483915,0.336,0.236,0.027750678428660684,Vezf1
1.2146537505080056e-6,-0.8511946405245383,0.1,0.166,0.02835123319060736,Arrdc3
1.218850931449375e-6,0.434711759880948,0.286,0.191,0.028449199590959862,Exosc5
1.2249229632138967e-6,0.2754861244710556,0.526,0.411,0.02859092688437556,Ptk2b
1.268923642721044e-6,0.3587843874250285,0.292,0.197,0.029617946744751888,Commd8
1.2731947969214532e-6,0.7460503126162124,0.17,0.092,0.02971763975494364,5830417I10Rik
1.3011688829977645e-6,0.6539376496567355,0.174,0.094,0.03037058289805082,Chpf2
1.3059704111027432e-6,0.4384684842964961,0.194,0.111,0.03048265536554913,Rnaseh2a
1.3214941073893468e-6,0.49459607810935946,0.261,0.176,0.030844993960574746,Rangap1
1.3256642056283154e-6,0.41555661907863817,0.164,0.086,0.03094232822357051,Rpp30
1.3373974963297628e-6,0.32898890503115474,0.271,0.177,0.03121619496183299,Mbnl3
1.3388786648222038e-6,0.7087823843224177,0.159,0.085,0.031250766915615055,Ube3c
1.347454622039797e-6,0.5514992027134613,0.14,0.071,0.0314509383330309,Anapc10
1.348106081844701e-6,0.4410975926691716,0.202,0.117,0.031466144056337166,Pnkd
1.3518562359973265e-6,0.639426238840147,0.259,0.169,0.031553676404413596,Zfp592
1.357149278973808e-6,0.6623802820154525,0.116,0.051,0.03167722132052765,Galnt7
1.3630863810993957e-6,0.5512462104635558,0.137,0.066,0.031815799221240997,Cwc22
1.3636812410424126e-6,0.5385576419748852,0.148,0.076,0.031829683847170956,Btbd10
1.3722878253241641e-6,0.4870331632018545,0.158,0.083,0.03203057013089131,Rabepk
1.3900852897247425e-6,0.4637425793994545,0.264,0.173,0.032445980747465214,Ap3b1
1.4083388466766358e-6,0.3410476272116214,0.132,0.063,0.032872037020279354,Acsl1
1.4163684076490538e-6,0.35507077666538,0.17,0.092,0.03305945500293656,Ppif
1.4410812932070842e-6,0.32225022274693593,0.459,0.351,0.03363627846474655,Uba1
1.4467681856868516e-6,0.33957304878039585,0.38,0.28,0.0337690162221168,Ndufa12
1.455725634342246e-6,0.2795795465589421,0.297,0.196,0.033978092031182364,Mak16
1.461216322051959e-6,0.34124279741280805,0.479,0.378,0.034106250173014774,Cat
1.4837165016809538e-6,0.6564992611531184,0.167,0.091,0.03463142686573514,Rfwd3
1.4873762216875258e-6,0.3675503050701212,0.15,0.077,0.03471684839040854,Shprh
1.4996867470424606e-6,0.38616901360164224,0.26,0.171,0.035004188362718076,Triobp
1.5027864575591816e-6,0.3295338146665783,0.282,0.188,0.03507653870588886,Magt1
1.5060378511125057e-6,0.41718606327222796,0.192,0.111,0.035152429482816994,Msl3
1.5137926069116303e-6,0.27810764482896166,0.391,0.282,0.035333433237924365,Mrps16
1.5289756418624127e-6,0.33303127381846753,0.681,0.622,0.035687820456710574,Srsf3
1.551787748881637e-6,0.4216026493120344,0.295,0.2,0.03622027784664629,Kmo
1.5569511411499667e-6,0.47027625829043807,0.256,0.165,0.03634079658558138,Zhx1
1.5640692255598306e-6,0.8390613154136586,0.269,0.183,0.036506939793792006,Nutf2
1.5659961330383964e-6,-0.26218560133834146,0.781,0.815,0.03655191574124921,Mef2c
1.573708247541971e-6,0.6770223891878544,0.287,0.203,0.03673192420587715,Nxf1
1.5851493666666607e-6,0.28374685036639224,0.414,0.308,0.036998971367366525,Atg16l2
1.5911479544223105e-6,0.45595140727946903,0.185,0.105,0.03713898440417115,Xrn1
1.6120627473145794e-6,0.36766929831845063,0.251,0.162,0.0376271565850696,Fam192a
1.6187441789136098e-6,0.34536706442584375,0.168,0.089,0.037783107880022565,Pitpnm1
1.642894299384126e-6,0.37220932202518586,0.329,0.233,0.03834679584192489,Os9
1.6503797846071113e-6,0.3642628786344204,0.13,0.062,0.03852151455251458,Lrrcc1
1.6514124324870628e-6,0.27931941033613494,0.138,0.066,0.038545617586680535,Sap30
1.66090597758667e-6,0.5631626467134225,0.173,0.097,0.03876720642285047,Ctdsp2
1.709705948571464e-6,0.6008455314876224,0.124,0.057,0.03990624654560654,Alyref2
1.7379038070489001e-6,-0.43854088188206664,0.197,0.108,0.04056441276032838,Epcam
1.740827399270065e-6,0.585150134406732,0.17,0.094,0.04063265232636259,Mrps11
1.746524297207259e-6,0.8465025885567474,0.17,0.094,0.04076562362111463,Cdyl2
1.7666172587779052e-6,0.6714996717335513,0.349,0.265,0.04123461343713509,Parvg
1.8019106012815854e-6,0.5035007702931189,0.107,0.045,0.042058395344513486,Zfp944
1.8199949957014313e-6,0.579907120296614,0.218,0.134,0.042480503194667105,Sdf2l1
1.8645131803338958e-6,0.7567710118301174,0.143,0.072,0.043519602142173465,Usp40
1.8675743602286147e-6,0.7359429774603288,0.236,0.151,0.043591053142096096,Med15
1.8759340872966182e-6,0.28000968745349564,0.516,0.421,0.043786177531590365,Pabpn1
1.8797409562779175e-6,0.44231278714887523,0.325,0.23,0.04387503366048287,E2f4
1.8841830664539155e-6,0.5767721121170659,0.139,0.069,0.04397871695410084,Gm4759
1.8859449370078015e-6,0.2801586701060961,0.359,0.25,0.044019840774699094,Tlk1
1.900445982237173e-6,0.34930203038642826,0.184,0.105,0.04435830967139785,Uxt
1.99991527742652e-6,0.3621054919494373,0.687,0.609,0.04668002249041241,Cd22
2.010666055340548e-6,0.7011403696864926,0.191,0.112,0.046930956397703734,Cstf3
2.0136123052649923e-6,0.7292625794775192,0.169,0.094,0.04699972481719018,Rhobtb2
2.0512098563615375e-6,0.48874454336686934,0.446,0.353,0.04787728925733465,Actn4
2.106082806413711e-6,0.845192384573527,0.105,0.045,0.04915807878450243,Mgst3
2.1117355482947935e-6,0.32389588603608743,0.405,0.296,0.04929001943274878,Ep400
2.1213608720030807e-6,0.5754464004667548,0.107,0.046,0.049514684113423905,Qsox1
2.126663089539004e-6,-0.5007314779742376,0.177,0.257,0.0496384431729299,Frat1
2.1355298698524764e-6,0.39327893524605795,0.164,0.089,0.04984540269222665,Slc14a1
2.1435250473694777e-6,-0.3845712556043308,0.344,0.433,0.05003201813065098,Hbp1
2.150846061487384e-6,0.44838191764264046,0.132,0.065,0.05020289792117703,Tmem9
2.1813005562706966e-6,0.30518917309496096,0.817,0.74,0.05091373628391433,Myh9
2.1927017920490728e-6,0.581561870762588,0.101,0.042,0.051179852528217405,Pfkfb3
2.1952332582205584e-6,0.36356924576571625,0.24,0.151,0.051238939480126054,AI597468
2.2346327997298153e-6,0.5734177985535651,0.309,0.219,0.05215856417849362,Usp34
2.244009062379977e-6,-0.9323731054173343,0.071,0.125,0.052377415525011045,Klf9
2.3541069300631522e-6,0.44891046114306965,0.197,0.114,0.05494720985460404,Mrpl22
2.356456598638247e-6,0.33753676191706505,0.23,0.145,0.05500205346881532,Rexo4
2.3594281383149853e-6,-0.5501509833346865,0.074,0.131,0.055071412176410074,Itgb3
2.359791228892322e-6,1.1408596777830669,0.12,0.057,0.05507988707357569,Zfp35
2.360476631638978e-6,0.6287572760649613,0.155,0.083,0.05509588505908539,Ing4
2.363025332829183e-6,0.4798909965242495,0.114,0.051,0.05515537429356596,Agtpbp1
2.4145839559673523e-6,0.4002726074237857,0.125,0.06,0.05635880411623397,Lrrc14
2.41749285816497e-6,0.5127551878990912,0.245,0.163,0.056426700802428564,Hgs
2.436604206588712e-6,-0.751600633034772,0.197,0.277,0.05687277878598713,Tmem66
2.442241892130394e-6,0.30739231189467375,0.501,0.396,0.057004368004215523,Papola
2.4555480337023535e-6,0.28397711925087066,0.262,0.169,0.057314946654646634,Kdm5c
2.4592938299347625e-6,0.9508236161222015,0.141,0.074,0.05740237728450729,Cfp
2.4602045995307767e-6,0.2567619377762007,0.59,0.488,0.05742363555764786,Cnn3
2.5033533633396564e-6,0.40911725908893537,0.393,0.287,0.05843077085371092,D14Abb1e
2.5159426279163063e-6,0.2622009194501347,0.265,0.176,0.058724616878194504,Adnp
2.5194212212854943e-6,0.2975982188720909,0.478,0.351,0.058805810726024726,Tmem160
2.53630322174837e-6,0.29901857295605305,0.364,0.251,0.059199853498828704,Rnaseh2c
2.544794049755833e-6,0.2923890208564881,0.299,0.2,0.0593980379153509,Smarcc2
2.5550570826698903e-6,0.4832826555886083,0.196,0.116,0.05963758736659791,E130309D02Rik
2.5703194235715495e-6,0.8184052265956767,0.137,0.071,0.05999382566558353,Gstz1
2.628875070863345e-6,0.6022537150006348,0.19,0.112,0.061360573029021336,B230208H17Rik
2.633569864741117e-6,0.5762024686550413,0.286,0.196,0.061470154212922415,Eps15
2.645453451297723e-6,0.3545065303294268,0.144,0.074,0.06174752900674015,Rnf168
2.6580705830859274e-6,0.2879641336654042,0.251,0.16,0.06204202547980863,Golgb1
2.6702832701231643e-6,0.35487319512683113,0.257,0.168,0.06232708180794478,Nrf1
2.6723880808720285e-6,0.5246222878559399,0.254,0.168,0.06237621019563402,Mapk14
2.7011284600914124e-6,0.4454837130897298,0.117,0.054,0.06304703938699366,Psmg1
2.729431489236966e-6,0.49287332549970575,0.252,0.168,0.06370766039028003,2810008M24Rik
2.7384566271347786e-6,0.31571774977256384,0.2,0.119,0.06391831613395287,Hmg20b
2.7687817388398214e-6,0.8927716886561967,0.127,0.062,0.06462613456626028,Gm16039
2.7837404501463907e-6,0.39338958243952105,0.146,0.076,0.0649752858468669,Zfp518a
2.8191848299582848e-6,0.5459409091863103,0.107,0.046,0.06580259311605632,Rsph3a
2.8391106207687244e-6,0.8734812613154639,0.113,0.052,0.0662676809993628,Coasy
2.883027616841727e-6,0.35952377518390444,0.216,0.133,0.06729274760470275,Odf2
2.906780670676478e-6,0.2516776390501283,0.383,0.282,0.06784716763425967,Myst3
2.9088857612706233e-6,0.3882854861051954,0.142,0.071,0.06789630255381762,Wdr24
2.915214872528786e-6,0.6156270528453409,0.161,0.088,0.06804403033969439,Tmem194b
2.943220301621659e-6,0.3234630895153039,0.315,0.219,0.06869770506015115,Mrpl12
2.9763650610338824e-6,-0.7553178393907185,0.166,0.236,0.06947133688959185,Siah2
2.9868091397394536e-6,0.33005151140015343,0.556,0.478,0.06971511213065859,Psma6
2.994014618302377e-6,0.7637203233877994,0.234,0.151,0.06988329520579578,Mical1
2.9966322449412017e-6,0.36764118767650444,0.15,0.079,0.06994439322917259,Mkks
3.0237637367189738e-6,0.2650273671329417,0.179,0.1,0.07057766937875756,1700030K09Rik
3.0315204921516565e-6,0.3644640696677879,0.213,0.128,0.07075871980731181,Nkap
3.042862386108516e-6,0.32824764150687713,0.185,0.106,0.07102345095415888,Mtmr14
3.082409221397943e-6,0.3448325442274154,0.141,0.072,0.07194651363664939,Zc3hc1
3.084530654078554e-6,0.4591435514296911,0.255,0.174,0.07199602999684754,Hmga1
3.092569695709348e-6,0.4636444265703341,0.16,0.086,0.07218366926755189,Sssca1
3.1013434045870643e-6,0.6963722115541577,0.112,0.051,0.07238845640646667,1500011K16Rik
3.104619093146714e-6,0.3121534648558475,0.328,0.233,0.07246491425313746,Twf2
3.190198636089991e-6,0.36044337789869374,0.577,0.498,0.07446242636497648,Lbr
3.199174049863598e-6,0.40209442109094606,0.144,0.074,0.07467192149786624,1110034A24Rik
3.2009725216121805e-6,0.32358948439024493,0.119,0.055,0.07471389962694991,Gemin6
3.203534472648885e-6,0.4759472925980015,0.221,0.139,0.07477369812609762,Ppid
3.2092910023662656e-6,0.5616067556063422,0.277,0.188,0.07490806128623101,Ddb1
3.21133916091113e-6,0.4165322317809661,0.202,0.122,0.07495586735482668,Rbm4
3.252865876236609e-6,0.2636854287984258,0.394,0.297,0.07592514241723869,Ndufc2
3.285988951356082e-6,-0.29783543299614834,0.897,0.875,0.07669826811360231,Calm2
3.2996096993980795e-6,0.5326751270273582,0.109,0.049,0.07701618999365058,Plk4
3.3158481293381793e-6,0.2895903889589775,0.318,0.227,0.07739521118688245,Dnajc5
3.3354383802391222e-6,0.327391121679395,0.209,0.128,0.07785246723316135,Stat2
3.376723093562189e-6,0.43874385933362037,0.275,0.182,0.07881609372683505,Tle4
3.376758565037983e-6,0.6894487739968338,0.122,0.059,0.07881692166655156,Haus5
3.4126086741902454e-6,0.6048057637781885,0.119,0.055,0.07965369906427451,Aim1
3.423074269806257e-6,-0.4703725209020071,0.249,0.333,0.07989797653154784,Pld3
3.4460378177731725e-6,0.2601576244981598,0.19,0.112,0.08043396870464362,Kpna3
3.4595501595623795e-6,0.5142933067978008,0.203,0.125,0.0807493602743455,Prdx4
3.482474763518221e-6,0.5863461018841765,0.129,0.063,0.0812844434552788,Tdp1
3.4841057030511907e-6,0.2812732171450274,0.251,0.162,0.08132251121491785,Nosip
3.576001121656172e-6,0.35655922064021794,0.242,0.154,0.08346744218057671,Tgs1
3.612523157427262e-6,-0.568947275921567,0.205,0.285,0.08431990301750972,Plekho2
3.674500650127135e-6,0.2680185570363607,0.399,0.297,0.08576651967461746,Ssr2
3.7196156732974012e-6,0.6514510786719807,0.134,0.069,0.08681954943043464,Edem3
3.7665295044445425e-6,0.310271219844112,0.149,0.079,0.08791456516324006,Arl2
3.806173016393108e-6,0.3849762873413938,0.192,0.114,0.08883988437563153,Vma21
3.851566824720824e-6,0.48258952037781366,0.239,0.153,0.08989942125580874,Atf6b
3.905988285076279e-6,0.5520708808213388,0.122,0.059,0.09116967256196543,Pgrmc2
3.906086230814193e-6,-0.462300294240098,0.349,0.436,0.09117195871343407,Oat
4.044507119367666e-6,0.3873591475337066,0.223,0.14,0.09440284067316068,Brcc3
4.064331780493829e-6,0.7622592791422331,0.127,0.063,0.09486556808850648,Tmcc1
4.089076081607593e-6,0.6326700358619051,0.166,0.094,0.09544312482080283,Med24
4.100356438820875e-6,0.35036675923266714,0.417,0.324,0.09570641963851804,Psmd2
4.124529886418384e-6,-0.5008529274451137,0.384,0.453,0.09627065207889149,Zfand5
4.1608563693288706e-6,0.6903078619415943,0.177,0.103,0.09711854851650517,Vapb
4.1735539887861945e-6,0.6058624458706845,0.461,0.381,0.09741492365225857,Anp32e
4.201933498027991e-6,0.2554494009971213,0.395,0.3,0.09807732977747133,Cops6
4.203617453436702e-6,0.37938595609172987,0.201,0.123,0.09811663498066606,Cpt1a
4.207434372249559e-6,0.8216310580910067,0.164,0.091,0.09820572568267696,Exoc8
4.24502059531436e-6,0.8751675405863817,0.113,0.052,0.09908302571523246,Kat2b
4.250134069965456e-6,0.34281293736862395,0.384,0.284,0.0992023793270637,Eif4b
4.288730450563223e-6,0.5102664744521452,0.142,0.074,0.10010325744659619,Camkk2
4.3626477197176905e-6,0.45877992061104766,0.436,0.345,0.10182856042593061,Ppp2r5a
4.386379755426788e-6,1.1021839152592463,0.147,0.08,0.10238248987141667,Plekhg2
4.488709865874614e-6,0.4394465618096106,0.139,0.072,0.10477097697937936,Gnptab
4.513176011198971e-6,0.3628855753687037,0.227,0.143,0.10534204127739519,Yipf1
4.51736145992953e-6,0.26013683902224116,0.291,0.197,0.10543973383621516,Prdx3
4.537955919691255e-6,0.7130433778871004,0.146,0.216,0.10592042912151359,Ptrf
4.635178274638589e-6,0.3796492377912486,0.296,0.206,0.10818969610833931,Letm1
4.643976646473785e-6,0.41697007481674886,0.114,0.052,0.10839505890534461,Foxk2
4.665557157758445e-6,-0.5071011097198364,0.278,0.356,0.10889876961923987,Tgoln1
4.67555991310466e-6,-0.39562017996958954,0.228,0.308,0.10913224393177587,Trex1
4.685144559446465e-6,0.3558069353775797,0.199,0.122,0.10935595916203994,Ube4b
4.706596487875863e-6,-0.9082284442319923,0.16,0.225,0.10985666862351053,Rab30
4.727569510608242e-6,0.4642775877835188,0.177,0.102,0.11034619994710697,Mrps25
4.751084643269478e-6,0.44968427444989834,0.19,0.114,0.1108950666585529,Siva1
4.7833357853784926e-6,0.45423975542412354,0.204,0.126,0.1116478405665194,2810002N01Rik
4.8465513734759165e-6,0.32504548723998195,0.199,0.119,0.11312335560830136,Itpa
4.906157911745707e-6,0.31914749588222335,0.229,0.145,0.11451463181805654,Ric8
4.942813196961712e-6,0.8021233084698238,0.11,0.051,0.11537020283028332,Rp2h
4.944899842136133e-6,-0.39430638010633867,0.4,0.479,0.11541890721529949,Wbp2
5.0095665235264675e-6,0.5825500383451554,0.158,0.089,0.11692829222563128,Hsd17b4
5.035175716736108e-6,0.26494014261302645,0.692,0.626,0.1175260364043375,Rac1
5.218079267634886e-6,1.0384639251802246,0.132,0.068,0.12179518818586588,Zdhhc14
5.3118336130707065e-6,0.4305154405133549,0.159,0.089,0.12398350836268336,Dnajc1
5.3310539025007485e-6,0.38240816004712963,0.169,0.097,0.12443212913826997,Ssbp3
5.341811476323479e-6,0.46317975877136863,0.338,0.247,0.12468322166886633,Syncrip
5.3582997481482786e-6,0.3782592934465172,0.124,0.06,0.12506807442152898,Polr3h
5.3797724095629964e-6,0.47190001495926515,0.197,0.12,0.1255692678116099,Taf15
5.392609633299645e-6,0.29257004072556203,0.205,0.126,0.125868901450847,Cpsf3l
5.5115607146176245e-6,0.4016187813628309,0.26,0.174,0.12864533863988997,Rfx7
5.5329495081475875e-6,0.3165422864904963,0.188,0.109,0.12914457446967284,Zbtb8os
5.664966777251608e-6,0.3585204128152526,0.114,0.054,0.13222598954782977,Fadd
5.6965263297383736e-6,0.4294928405353513,0.303,0.216,0.13296262106242338,Casp8
5.696682851454731e-6,0.5164942025744117,0.129,0.065,0.1329662744358049,Tnk2
5.719277848195689e-6,0.756419671466396,0.145,0.079,0.13349366425473558,Rbm15b
5.736300857143558e-6,0.694779602922158,0.125,0.063,0.1338909983065878,Mmgt2
5.7380097536527635e-6,0.624100945123943,0.168,0.096,0.13393088566000916,Pla2g16
5.7659890722206585e-6,0.4142529349034745,0.16,0.088,0.13458395093470238,Pdcl
5.776695725767582e-6,-0.3108536126010506,0.798,0.846,0.13483385493514113,Klf2
5.7849953366953926e-6,0.5106254094222398,0.191,0.116,0.13502757615380717,Fibp
5.787112126441767e-6,0.3649360551289882,0.269,0.183,0.1350769841432773,Stag1
5.8259417590387585e-6,0.5474209806222863,0.225,0.143,0.13598330659772367,Ppp1r8
5.8957059407423576e-6,0.25815275394325354,0.158,0.088,0.13761167236286737,Fbxl12
5.962506904967379e-6,0.5482200682935909,0.351,0.267,0.1391708736688436,Evl
6.023612882864464e-6,0.772604950986425,0.173,0.102,0.14059714829893946,Pygo2
6.0774981110282116e-6,0.260073091914065,0.109,0.049,0.1418548834095095,2410017P09Rik
6.109577599529262e-6,-0.6147923150743919,0.132,0.199,0.14260365075061252,Sh2d2a
6.1151936549517054e-6,0.26935041538636595,0.139,0.072,0.14273473510022774,Kctd3
6.17939300085124e-6,0.4418567518422285,0.194,0.119,0.1442332120328688,Tssc4
6.1874408532536755e-6,0.8526793623708429,0.117,0.055,0.14442105695579405,1110018G07Rik
6.19571804225967e-6,0.40522660938226673,0.323,0.236,0.14461425482438295,Myef2
6.2768435458494475e-6,0.4209144551970496,0.367,0.279,0.14650780520367196,Paics
6.296801739756654e-6,0.7342836868370761,0.157,0.088,0.14697364940766006,Dusp7
6.321081843205986e-6,0.506355802835972,0.232,0.148,0.14754037130227093,Usp24
6.377892618288705e-6,0.4010892543194018,0.118,0.057,0.14886639160347667,Fancl
6.486106664185731e-6,0.5515825342626828,0.174,0.102,0.15139221564875913,Irf2bp1
6.490277921199542e-6,0.615729495733659,0.214,0.139,0.1514895769587185,Rps6ka1
6.499746389146839e-6,0.4145686829405717,0.453,0.368,0.15171058046907637,Pld4
6.525732218323618e-6,0.5120398158579063,0.287,0.205,0.15231711570789158,Gimap7
6.531939045686494e-6,0.42142348247198,0.336,0.251,0.15246198926536847,Qk
6.57131561131749e-6,-0.6714175712691057,0.109,0.171,0.15338107768376152,Gm11974
6.579399858626262e-6,0.4733419818403557,0.147,0.079,0.15356977210019557,Wash
6.608842169108451e-6,0.39297560722795266,0.248,0.165,0.15425698506916036,Otud4
6.646939736393053e-6,0.33858976998936186,0.282,0.191,0.15514622038715026,5031414D18Rik
6.655416482804031e-6,0.3066054049717408,0.125,0.062,0.15534407612512888,Nup155
6.6695160737182175e-6,0.37313357243257084,0.18,0.105,0.15567317467665692,Wrn
6.672625488947609e-6,0.4086908064230874,0.291,0.202,0.15574575153752615,Tmem173
6.6876864712201075e-6,0.5296088251989293,0.223,0.145,0.15609728992474853,Wars
6.698458328474738e-6,0.5275077928334091,0.291,0.202,0.15634871584492888,Arfgef1
6.728303081100799e-6,1.036247817391435,0.153,0.086,0.15704532221597375,Dennd3
6.754626277916381e-6,0.3497828739048394,0.397,0.299,0.15765973195284624,Evi2b
6.778674715543844e-6,0.6489570491129757,0.138,0.072,0.15822104653550886,Elmo2
6.863316742525866e-6,0.3214475785772448,0.56,0.464,0.16019667608729624,Gga2
6.918224139605827e-6,-0.65596769061001,0.077,0.133,0.1614782696425396,Emb
6.9187405114381045e-6,1.2636708625682411,0.13,0.068,0.1614903222774768,Rptor
6.963896191509827e-6,0.35628465291870803,0.332,0.239,0.16254430100603087,5430437P03Rik
6.984469416236135e-6,0.2773417452797622,0.409,0.311,0.16302450064436763,Pdhb
7.08072774837215e-6,0.3086631296316762,0.344,0.253,0.16527126637475434,Spag7
7.19185382370838e-6,0.5389632392657315,0.303,0.216,0.1678650600991773,Rad9
7.273605060256304e-6,0.343422744604319,0.22,0.139,0.16977321571144238,Dnttip1
7.355513094574714e-6,0.4718930812007702,0.201,0.126,0.1716850311404684,Dctn6
7.3575464238589e-6,0.5231074660146264,0.252,0.169,0.1717324910792906,Polr2b
7.4149013455290196e-6,0.5443136670917159,0.144,0.077,0.17307121230599284,1810030N24Rik
7.419860509168432e-6,0.4943121508266728,0.247,0.166,0.17318696414450038,Eif2b5
7.434418560249127e-6,0.5350643175497818,0.358,0.26,0.17352676361477487,Sf3b3
7.435421421266285e-6,0.25459550460191815,0.289,0.203,0.17355017139377635,Nasp
7.443975211761227e-6,0.4782089995612062,0.131,0.066,0.1737498254177188,Elp3
7.446489299349567e-6,0.3158810997460568,0.167,0.096,0.17380850673611825,2700089E24Rik
7.463584612110574e-6,-0.8755073291917115,0.073,0.126,0.1742075284312729,Mafg
7.476647742813963e-6,0.8288140204708256,0.101,0.045,0.17451243496502072,Slc4a2
7.631747599053171e-6,0.32394435117822784,0.158,0.088,0.17813262070950006,Ttc15
7.66684959059488e-6,0.512413517988747,0.12,0.059,0.17895193629407508,4933411K20Rik
7.676612237826465e-6,-0.42348956272194904,0.407,0.478,0.17917980624310753,Tmed5
7.813560769165184e-6,0.600663195663385,0.172,0.102,0.18237632191308456,Nfs1
7.81659251523218e-6,1.0501910637757108,0.174,0.109,0.18244708589803432,Slc29a1
7.852951061064433e-6,0.3150871553398038,0.219,0.139,0.18329573071630492,Mbtd1
7.951045280212931e-6,-0.6078458896134507,0.301,0.37,0.18558534788545003,Egln2
7.959884491607598e-6,0.3482693327405362,0.292,0.203,0.18579166391861296,Sec31a
8.11044445407722e-6,0.41417019943587263,0.341,0.251,0.18930588400261641,Got2
8.227209120354635e-6,0.4650730751600771,0.254,0.173,0.19203128807819753,Arl1
8.25414347833284e-6,0.37544437748736215,0.232,0.151,0.19265996292776683,Obfc2b
8.320092589721231e-6,1.1460429043052023,0.126,0.065,0.19419928113668325,Fyco1
8.401159457258564e-6,0.45088589504200227,0.305,0.213,0.19609146289187215,Rnpepl1
8.40990285536061e-6,0.40153985145818716,0.255,0.174,0.196295542546972,Sgta
8.454438141320983e-6,0.655488495367039,0.304,0.22,0.19733504065657306,Mapkapk2
8.471889994036114e-6,0.47812947662136995,0.111,0.052,0.19774238435079694,Sos2
8.538577520178573e-6,0.34102404410308873,0.162,0.092,0.19929893789848807,Eci2
8.621394160467924e-6,0.28601195855261485,0.255,0.171,0.20123196109948183,Sfxn1
8.847057407716932e-6,0.6925988362180577,0.186,0.114,0.2064991669535209,Scd2
8.853181054587255e-6,0.5825107022319647,0.145,0.079,0.20664209899512112,Ddx20
8.868881407885353e-6,0.485663085874914,0.412,0.313,0.20700856094145204,Nckap1l
9.263522925573414e-6,0.31397577862373716,0.334,0.242,0.21621988860580904,Arcn1
9.322030114296299e-6,0.6963390143897752,0.239,0.159,0.2175855048977899,Cdk17
9.36189828529846e-6,0.362724839150232,0.389,0.299,0.21851606787715133,Gimap5
9.370321195126843e-6,0.30769797154423895,0.471,0.385,0.21871266701545564,Ranbp1
9.439503002279305e-6,0.31735050202608983,0.155,0.086,0.22032743957620124,2410127L17Rik
9.566327767934675e-6,0.41944577408141903,0.179,0.105,0.22328765643136325,Dhx16
9.56715935773301e-6,1.3442435935628942,0.137,0.076,0.2233070665688462,Cul4a
9.828342678839165e-6,0.25215782051865343,0.156,0.086,0.22940334646678495,Crcp
9.843242338383605e-6,0.3380919474174102,0.121,0.06,0.22975111942021173,Irgc1
9.859237912449422e-6,0.3105969441573899,0.22,0.14,0.23012447211448195,1110038F14Rik
9.887810965404915e-6,0.4593638952364132,0.117,0.057,0.23079139574351612,Dmap1
9.898420487242738e-6,-0.4372718858188325,0.391,0.465,0.23103903259273276,Stap1
