p_val,avg_logFC,pct.1,pct.2,p_val_adj,gene
0.3944949629207621,-2.2875467394657254,0,0.155,1,Rab35
0.3944949629207621,-3.9500576235468756,0,0.155,1,Rbm43
0.39483259989474573,-1.456800775373481,0.25,0.108,1,Ipmk
0.39494241548216724,-3.114279883958342,0,0.155,1,Rcor1
0.39494241548216724,-3.9799715149767323,0,0.155,1,Rfc3
0.39539037395516374,-2.7921520360336203,0,0.154,1,Eif2s3x
0.39539037395516374,-3.3616709443258452,0,0.154,1,Stat5b
0.39539037395516374,-3.6044853518574316,0,0.154,1,Snx29
0.39539037395516374,-3.9723344911536946,0,0.154,1,Prmt7
0.39583883934843267,-3.2367363991986484,0,0.154,1,Pnpla7
0.39583883934843267,-4.0432639518051605,0,0.154,1,Xpnpep1
0.3959236222494596,-0.7209822006987725,1,0.585,1,Rbm25
0.3962487981853032,-0.6333371364158937,1,0.532,1,Ociad1
0.3962878126748177,-3.1282216876974407,0,0.154,1,1110038B12Rik
0.3962878126748177,-3.667395735830521,0,0.154,1,Pex7
0.3967372949513504,-3.042478494787826,0,0.154,1,Slc7a1
0.3967372949513504,-3.3066605623809706,0,0.154,1,Bcl2l11
0.3967372949513504,-3.5559588255134877,0,0.154,1,Pdcl
0.3967372949513504,-3.5815340189856664,0,0.154,1,Mrto4
0.3967372949513504,-3.6695391797013936,0,0.154,1,BC005561
0.3967372949513504,-4.459417590160829,0,0.154,1,Spns3
0.39682749586384986,-2.5829783646552333,0.25,0.104,1,Acot7
0.39683707874467095,-3.0375173232129407,0.5,0.555,1,Bptf
0.3968977284690746,-2.4534036913062818,0.25,0.101,1,2010111I01Rik
0.39718728719927326,-2.8079186439543533,0,0.153,1,Vprbp
0.39718728719927326,-2.8277705574961693,0,0.153,1,Rsrc1
0.39718728719927326,-2.8720780851917427,0,0.153,1,Slc25a28
0.39718728719927326,-3.601235977432285,0,0.153,1,Nop14
0.39718728719927326,-3.941643555963068,0,0.153,1,Thoc6
0.39718728719927326,-3.9429372454574,0,0.153,1,Ngrn
0.397249490404387,-1.8674058173944839,0.25,0.102,1,Arl3
0.3976377904440655,-3.4446215699615492,0,0.153,1,Arfip1
0.3978268676062145,-1.3446434799875617,0.25,0.101,1,1500011K16Rik
0.39808880571546634,-2.1470641789572635,0,0.153,1,AI506816
0.39808880571546634,-3.1409119203020532,0,0.153,1,Fam193a
0.39808880571546634,-3.3628448646275766,0,0.153,1,Zfp281
0.39808880571546634,-3.6072800551690185,0,0.153,1,Dnajc14
0.39808880571546634,-3.8005894894547594,0,0.153,1,Dexi
0.3984188933661188,-0.6583815353213822,1,0.568,1,Lrp10
0.3985403340475017,-3.322736959674316,0,0.153,1,Pip4k2c
0.3989923764785073,-2.9073597072536677,0,0.152,1,Fam188a
0.3989923764785073,-3.3488624066702584,0,0.152,1,Ints8
0.3994449340511557,-3.044985975203623,0,0.152,1,Mycbp
0.3994449340511557,-3.317401300767177,0,0.152,1,4632411B12Rik
0.39989800781248036,-3.0053396735600066,0,0.152,1,Afg3l1
0.39989800781248036,-3.2730139831575604,0,0.152,1,Lrch3
0.39989800781248036,-3.650773449867879,0,0.152,1,Donson
0.39989800781248036,-3.8420106774356735,0,0.152,1,Wbp1
0.39989800781248036,-4.089642358840355,0,0.152,1,Noc4l
0.4003515988139018,-2.394428168967101,0,0.152,1,Gga1
0.4003515988139018,-3.1482074256682657,0,0.152,1,BC031353
0.4003515988139018,-3.2292522395806413,0,0.152,1,Dr1
0.4003515988139018,-3.6096025295956355,0,0.152,1,2210012G02Rik
0.4003515988139018,-3.6389325864326634,0,0.152,1,4930453N24Rik
0.40080570811125366,-2.9272934028171544,0,0.151,1,Gnal
0.40080570811125366,-2.93091678299753,0,0.151,1,C130022K22Rik
0.40080570811125366,-3.117942395205911,0,0.151,1,Uspl1
0.40080570811125366,-3.16273150374218,0,0.151,1,Timm9
0.40080570811125366,-4.066564257630757,0,0.151,1,Adprhl2
0.40094656575551174,-3.680880477199557,0.25,0.382,1,Cbfa2t3
0.4012603367648085,-3.0613742688726724,0,0.151,1,Rreb1
0.4012603367648085,-3.0730256356330545,0,0.151,1,1110059G10Rik
0.4012603367648085,-3.2465767762533306,0,0.151,1,Hexim1
0.4012603367648085,-3.250493624950175,0,0.151,1,Prkdc
0.4012603367648085,-3.2806094409495326,0,0.151,1,Lrig2
0.4012603367648085,-3.38452338707494,0,0.151,1,Pgm2l1
0.40128268672367445,-1.0271458748647841,1,0.517,1,Pnrc2
0.4014917164967288,-1.507293436980293,0.75,0.403,1,Hnrpdl
0.40171548583930383,-0.5946405871048762,0,0.151,1,2210415F13Rik
0.40186161265475373,-1.9958893081822318,0.75,0.387,1,Rasa3
0.4019798777508396,-2.1562717429623675,0.25,0.103,1,Ermp1
0.40217115640396867,-3.406046656225729,0,0.151,1,Usp42
0.40217115640396867,-3.900067572716875,0,0.151,1,Pxmp3
0.4022465598178198,-2.0432892258856645,0.5,0.25,1,Kdm3b
0.40262734953255014,-3.706784436068837,0,0.15,1,Fbxo8
0.40262734953255014,-3.7329541464898597,0,0.15,1,Mtx2
0.40262734953255014,-3.9693565914441873,0,0.15,1,Ikbkg
0.40308406630334076,-2.9239663583991478,0,0.15,1,Sacm1l
0.40308406630334076,-3.4502053049670662,0,0.15,1,Reps1
0.40308406630334076,-3.8075675194009286,0,0.15,1,Wdr77
0.40354130779920416,-2.7901926555024588,0,0.15,1,Plagl2
0.40354130779920416,-3.5427921304356644,0,0.15,1,Exoc2
0.40399907504926447,-3.3415709643947973,0,0.15,1,Rhot1
0.40399907510760336,-2.302801797556387,0,0.15,1,Ccdc9
0.40399907510760336,-3.171499237586192,0,0.15,1,Mdc1
0.40399907510760336,-3.434621069347238,0,0.15,1,Gmeb1
0.40399907510760336,-3.846613144851604,0,0.15,1,Wdr46
0.40399907510760336,-3.8745810936492506,0,0.15,1,Gpn3
0.40433734960737805,-0.3467972006823815,0.5,0.264,1,BC002163
0.40445736932062876,-3.5257731886239525,0,0.149,1,Ctdp1
0.40445736932062876,-3.706106459912782,0,0.149,1,Orai2
0.40445736932062876,-4.009611634754416,0,0.149,1,Traf4
0.4049161915350234,-2.887512541579668,0,0.149,1,R3hdm2
0.4049161915350234,-3.8406541751753793,0,0.149,1,Zfand2b
0.4049161915350234,-4.027540287090329,0,0.149,1,Rab30
0.4049161915350234,-4.652607782305303,0,0.149,1,Hs3st1
0.4053197834479894,-0.4081832465957209,1,0.696,1,Clk1
0.40537554285221383,-3.434379699898451,0,0.149,1,Ammecr1l
0.4056120477203103,-1.2922708218020784,0.25,0.528,1,Wdr89
0.406295837224263,-3.612742257719636,0,0.148,1,Nt5c3l
0.406295837224263,-3.62806185504607,0,0.148,1,Rbl2
0.406295837224263,-4.0449003975644,0,0.148,1,Nmral1
0.4065424537233136,-2.4924788528963746,0.25,0.102,1,Cyb561d1
0.406756782505637,-3.4652740356580303,0,0.148,1,Secisbp2
0.406756782505637,-3.8938896977653212,0,0.148,1,Ppif
0.4072182612840927,-3.8147678766589443,0,0.148,1,Rg9mtd1
0.4072182613428942,-3.230635009301453,0,0.148,1,Meaf6
0.4072182613428942,-3.5834170879551093,0,0.148,1,Anapc4
0.4080177444388607,-0.35435182111803964,1,0.544,1,Sumo1
0.4081428241320201,-3.180424609793118,0,0.147,1,Ube3b
0.40814282419095466,-3.476773227731932,0,0.147,1,Nol8
0.40814282419095466,-3.8046728240669703,0,0.147,1,Zfp277
0.4086059104668694,-2.63704674265957,0,0.147,1,Capn1
0.4086059104668694,-3.2788793854190463,0,0.147,1,Kin
0.4086059104668694,-3.696908303505274,0,0.147,1,Haus4
0.4089529989604337,-1.0835590471987864,1,0.742,1,Dynll1
0.4090695348289495,-2.2070072605490227,0,0.147,1,Foxp4
0.4090695348289495,-3.286195464759205,0,0.147,1,Opa1
0.4090695348289495,-3.5403860665648703,0,0.147,1,Slc35c1
0.4090695348289495,-3.882928123878206,0,0.147,1,Il27ra
0.4090784899843667,-2.063979984643499,0.75,0.372,1,Tomm34
0.40953369842204634,-3.237579392750578,0,0.147,1,Net1
0.40953369842204634,-3.2582486819157004,0,0.147,1,Gpr174
0.40999840239598484,-3.3820048639681723,0,0.146,1,Usp36
0.40999840239598484,-3.4722039580584463,0,0.146,1,Pcmtd2
0.40999840239598484,-3.8073995106099576,0,0.146,1,Ppme1
0.41018400255501375,-2.091657859759703,0.25,0.103,1,Ppp6r2
0.4104636479055911,-3.1572615298670237,0,0.146,1,Aak1
0.4104636479055911,-3.3432841352575977,0,0.146,1,Sssca1
0.4104636479055911,-3.389058089372548,0,0.146,1,Nup107
0.41046978297581527,-1.0245106923317584,1,0.486,1,H2afv
0.4109292981303549,-2.5655183319354458,0.5,0.242,1,Orc3
0.41092943611072535,-3.546537319437031,0,0.146,1,Mapk9
0.41092943611072535,-3.6622741225500848,0,0.146,1,Asrgl1
0.41139576817631107,-3.5044537977422365,0,0.146,1,Rad17
0.4118626452723671,-2.7524028319235905,0,0.145,1,Hist1h2ai
0.4118626452723671,-2.92100660094226,0,0.145,1,Rfwd3
0.4118626452723671,-3.3290321424968328,0,0.145,1,Naa40
0.4118626452723671,-3.367075386082919,0,0.145,1,Ccdc107
0.4118626452723671,-3.6278946054514862,0,0.145,1,Alkbh6
0.4118626452723671,-3.966312169724053,0,0.145,1,Gbp9
0.4123300685740376,-2.520964470464389,0,0.145,1,Ubqln2
0.4123300685740376,-3.579495072708048,0,0.145,1,Hsh2d
0.4123300685740376,-3.6856814679796615,0,0.145,1,Ezh1
0.4123300685740376,-3.7585037074110486,0,0.145,1,Gm4759
0.41240864756411366,-0.46583141397734007,1,0.526,1,Reep5
0.4127980392616247,-2.9457354251696994,0,0.145,1,Rhobtb2
0.4127980392616247,-3.1351065568710945,0,0.145,1,Fxn
0.4130050469510464,-2.027636125705156,0.25,0.105,1,Kdm1b
0.41326655852061955,-0.8270229860282731,0,0.145,1,Rps19-ps3
0.41326655852061955,-2.5046353703639026,0,0.145,1,Sbf1
0.41326655852061955,-3.0785847379014237,0,0.145,1,Hist1h4i
0.41326655852061955,-3.147708132302605,0,0.145,1,Pitpnm1
0.41326655852061955,-3.280637869887124,0,0.145,1,Rspry1
0.41326655852061955,-3.806073791908581,0,0.145,1,Phospho2
0.4137356275417349,-4.026243520944495,0,0.144,1,Sh2d2a
0.41420524746112036,-3.0322407450481164,0,0.144,1,Prpf18
0.41420524752093607,-2.105749726570481,0,0.144,1,Fbxl14
0.41420524752093607,-2.753056947094028,0,0.144,1,Ngp
0.41420524752093607,-2.990510784711166,0,0.144,1,Prkrip1
0.41420524752093607,-3.9061438919808995,0,0.144,1,Casp6
0.414675419659475,-3.353303330924079,0,0.144,1,Chuk
0.414675419659475,-3.6041893671117173,0,0.144,1,Ccdc69
0.414675419659475,-3.6277972638789615,0,0.144,1,Erap1
0.414675419659475,-3.8441920064718103,0,0.144,1,Rabepk
0.4147301387593965,-0.5723091773579378,1,0.509,1,Ndufs8
0.41486945981330847,-0.7807644122347033,0.75,0.388,1,Polr2l
0.41494182556938586,-4.403589859116344,0.25,0.369,1,Mysm1
0.41508904615126907,-3.0500429867543075,0.25,0.103,1,Mrm1
0.415146145163922,-3.461208117364872,0,0.144,1,Lef1
0.415146145163922,-3.6720167309201295,0,0.144,1,Sdr39u1
0.416089261123612,-2.938149177186657,0,0.143,1,Fto
0.416089261123612,-3.173556108280912,0,0.143,1,5830428M24Rik
0.416089261123612,-3.4748659361427205,0,0.143,1,Mrps10
0.416089261123612,-3.5194887395065795,0,0.143,1,Rrp15
0.416089261123612,-3.8429517543462857,0,0.143,1,Actr8
0.4162248135963466,-0.9705467612456191,1,0.515,1,Rab8a
0.41631781979521143,-1.0501351515524737,1,0.526,1,Bin1
0.4165616540188864,-1.821834185334438,0,0.143,1,Ddx19a
0.4165616540188864,-2.953786531543897,0,0.143,1,1700037H04Rik
0.4165616540188864,-2.971435383594271,0,0.143,1,Ireb2
0.4165616540188864,-3.0692614185745977,0,0.143,1,Wipf2
0.4165616540188864,-3.1944628565170667,0,0.143,1,Pip5k1a
0.4165616540188864,-3.3210014336211717,0,0.143,1,Fry
0.4165616540188864,-3.4282605109226485,0,0.143,1,Atic
0.4170639825983367,-2.6897078610759864,0.25,0.106,1,Zfp828
0.41735865644312475,-1.1369466760642195,0.25,0.117,1,Pabpc4
0.41750811578121355,-2.5016981872273805,0,0.142,1,Ncoa4
0.41750811578121355,-2.97132206369764,0,0.142,1,Snhg5
0.41750811578121355,-3.0827766224081934,0,0.142,1,Mitd1
0.41750811578121355,-3.5758723012957643,0,0.142,1,Slc35e1
0.4179821871211129,-2.9719660399581427,0,0.142,1,Ube3c
0.4179821871211129,-3.2162460465291467,0,0.142,1,Recql
0.4179821871211129,-3.8801147417826836,0,0.142,1,Mina
0.41833697925943525,-3.248621490146671,0.5,0.505,1,1810026B05Rik
0.4184568204246358,-3.581674404272085,0,0.142,1,Isoc1
0.4184568204246358,-3.668080889324242,0,0.142,1,Pim3
0.4184568204246358,-3.8960309923984004,0,0.142,1,Taf1b
0.4185431193315976,-1.5712718342398206,1,0.781,1,H2-T23
0.41872992716952456,-0.36175383119325666,1,0.966,1,Rpl10
0.41893201694211063,-3.291544361635397,0,0.141,1,Tmem194b
0.41893201694211063,-3.770295070874116,0,0.141,1,Ints12
0.41893201694211063,-3.9036701931776574,0,0.141,1,Lass4
0.4191497051572417,-0.665644882281069,1,0.558,1,Hmgn2
0.41933486497931777,-2.9681688510552586,1,0.454,1,Bclaf1
0.41940777792949097,-2.304649972781127,0,0.141,1,Cic
0.41940777792949097,-3.1878786815309463,0,0.141,1,F8a
0.41940777792949097,-3.5374969104853395,0,0.141,1,Mis12
0.41974671287609255,-0.3496847466077311,1,0.547,1,Psmb4
0.4198841046483908,-2.5537761174833093,0,0.141,1,Nfatc2ip
0.4198841046483908,-2.570511434443636,0,0.141,1,Fam117a
0.4198841046483908,-2.7219943840551846,0,0.141,1,Wdr70
0.4198841046483908,-3.7457742324597025,0,0.141,1,2010321M09Rik
0.4203609983661198,-2.1612404373213367,0,0.141,1,Smn1
0.4203609983661198,-3.7372626132802886,0,0.141,1,Aagab
0.4203609983661198,-3.938934600031834,0,0.141,1,Fam136a
0.4204208577621505,-1.7481565311624414,0.25,0.104,1,Apitd1
0.42083846035572037,-2.3225421873623486,0,0.14,1,Hist2h3b
0.42083846035572037,-2.6693874190679026,0,0.14,1,Sfi1
0.42083846035572037,-3.1828328999684974,0,0.14,1,Nomo1
0.42083846035572037,-3.405735558018757,0,0.14,1,Ino80c
0.42083846035572037,-3.4122396789018836,0,0.14,1,Shprh
0.42083846035572037,-3.6241787756827266,0,0.14,1,Slfn8
0.42083846035572037,-4.538349596964547,0,0.14,1,Dnase1l3
0.42098374575758335,-0.43220602353788706,1,0.959,1,Rps21
0.4211089594447768,-0.9961041301639053,1,0.532,1,Lgals9
0.42131649189600295,-3.2932953589701546,0,0.14,1,Zdhhc14
0.42131649189600295,-3.53851145857932,0,0.14,1,Cpox
0.4217231948488679,-2.593899382797905,0.25,0.105,1,Mapk8ip3
0.421795094271583,-2.636656048704818,0,0.14,1,5830418K08Rik
0.421795094271583,-3.8128257720888645,0,0.14,1,Dgat1
0.421795094271583,-3.816964101226537,0,0.14,1,Ift140
0.4220449062601436,-1.8193819864752685,1,0.492,1,Nsd1
0.4222742687729181,-3.473763515845552,0,0.14,1,Rpp30
0.42271478104028476,-4.118906581950928,0.5,0.495,1,Ptk2b
0.4227540166963445,-3.1468381188777332,0,0.139,1,Akap10
0.4227540166963445,-3.279078614630072,0,0.139,1,A930005H10Rik
0.4227540166963445,-3.5895688755136224,0,0.139,1,Mrps35
0.4227540166963445,-3.6168062904194285,0,0.139,1,Pno1
0.4227540166963445,-3.662641053003362,0,0.139,1,Dnajc11
0.4232343393441152,-2.631023057209412,0,0.139,1,2310021P13Rik
0.4232343393441152,-3.0325815138797556,0,0.139,1,Rbm15b
0.4232343393441152,-3.3534351913996305,0,0.139,1,Pitrm1
0.4232343393441152,-3.582586325089233,0,0.139,1,Tmem70
0.42371522984027243,-2.4259569564522563,0.25,0.107,1,Nrip1
0.423715238024437,-2.6688383234921393,0,0.139,1,Phf2
0.423715238024437,-3.65576161621155,0,0.139,1,Ppcdc
0.423715238024437,-3.7694266921125967,0,0.139,1,Cirh1a
0.423715238024437,-4.4777151068064915,0,0.139,1,Ell3
0.4241967140515098,-3.0726948954068587,0,0.139,1,BC032203
0.4241967140515098,-3.2047333971799947,0,0.139,1,C330007P06Rik
0.4241967140515098,-3.944428951540904,0,0.139,1,Pstpip1
0.4241967140515098,-3.982617505122023,0,0.139,1,Rfc5
0.4246787687455635,-3.1437068333063594,0,0.138,1,Ccnc
0.4246787687455635,-3.177330732690335,0,0.138,1,Atxn7
0.4246787687455635,-3.246778406803013,0,0.138,1,Kidins220
0.4246787687455635,-3.607391735128873,0,0.138,1,Chchd4
0.42516140343289843,-2.3033885637201457,0,0.138,1,4921517L17Rik
0.42516140343289843,-3.2681357140640257,0,0.138,1,Atp10d
0.42516140343289843,-3.82131122292586,0,0.138,1,Ddx49
0.42543258848758175,-2.8238722841616,0.25,0.109,1,Slc35a1
0.425644619445922,-2.9057489325526755,0,0.138,1,2310061C15Rik
0.425644619445922,-3.0367156566186835,0,0.138,1,Cisd3
0.425644619445922,-3.18863070561448,0,0.138,1,Zfp326
0.425644619445922,-3.2276498712132575,0,0.138,1,3200002M19Rik
0.425644619445922,-3.895799776300661,0,0.138,1,Fuca2
0.42612841812319047,-2.8770181511578916,0,0.138,1,2410127L17Rik
0.4264818529598783,-1.4480704860287408,0.5,0.258,1,Usp1
0.42661280080944747,-3.3757055742800253,0,0.137,1,Frat2
0.42661280080944747,-3.4391689385242548,0,0.137,1,Ndor1
0.42661280080944747,-3.5505251727115805,0,0.137,1,Sdad1
0.42661280080944747,-3.7205700037029192,0,0.137,1,Pwp1
0.4270977688556639,-3.1738552401876463,0,0.137,1,Rnaseh2b
0.4270977688556639,-3.3673946722429955,0,0.137,1,Polg
0.4270977688556639,-3.566820162292756,0,0.137,1,Suv39h1
0.4270977688556639,-3.568370328826198,0,0.137,1,Gadd45a
0.4270977688556639,-3.653462102998043,0,0.137,1,Wdr12
0.4275833236190782,-2.9873347228622436,0,0.137,1,Ccdc104
0.4275833236190782,-3.5334041068742983,0,0.137,1,Eef2k
0.4279113059270312,-0.3292252580801147,1,0.537,1,Lsm4
0.4280694664632381,-2.863797398347051,0,0.137,1,Fam65a
0.4280694664632381,-3.019150813939632,0,0.137,1,Lrrk1
0.4280694664632381,-3.5356294113076974,0,0.137,1,Opa3
0.4280694664632381,-3.598451621751044,0,0.137,1,Chd1l
0.4282189108469592,-1.6073886962151551,1,0.682,1,Pkig
0.42823317819466267,-2.121544481548562,0.25,0.112,1,Pank4
0.4283453942185755,-1.9449242436634868,0.25,0.404,1,Tra2a
0.4285561986960905,-1.6614789519886435,0,0.136,1,Ins2
0.42855619875804013,-2.4823325722654457,0,0.136,1,Dynlt1a
0.42855619875804013,-3.487530437239499,0,0.136,1,Atad3a
0.4286202910930241,-2.547469633079022,0.25,0.105,1,Zfp944
0.42904352187977185,-2.227507427169289,0,0.136,1,4930526I15Rik
0.42904352187977185,-3.919529850637177,0,0.136,1,Zfp296
0.42952537230657245,-3.16432642755104,0.75,0.63,1,Vars
0.42953143721115294,-2.9059767639600627,0,0.136,1,Rbm45
0.42953143721115294,-3.312589759571934,0,0.136,1,Zfp518a
0.4297823455841743,-0.8876653704230879,1,0.57,1,Ppp2r5c
0.42986147986648304,-2.668939924366768,0.25,0.107,1,Hrsp12
0.4300199461413783,-3.168663711523357,0,0.136,1,Map3k8
0.4300199461413783,-3.340549770134937,0,0.136,1,2410004B18Rik
0.43011803319285924,-2.353129313355764,0.25,0.108,1,Tfb2m
0.43039335354003594,-2.1354382606602362,0.5,0.238,1,Pom121
0.43050905006615875,-2.726394084975059,0,0.135,1,Sh2b1
0.43050905006615875,-3.3307330062847584,0,0.135,1,Psmg3
0.43050905006615875,-3.344083686158617,0,0.135,1,Cog2
0.4309987503877659,-2.827037041680829,0,0.135,1,Tnks
0.4309987503877659,-3.4024954724963865,0,0.135,1,Wdr75
0.4309987503877659,-3.576888816691468,0,0.135,1,Nup54
0.4310065235356773,-2.891393262841449,0.25,0.105,1,Abhd8
0.4313058860160284,-2.4036813629884684,0.5,0.256,1,Ap3b1
0.4314890485150732,-2.4442804721523874,0,0.135,1,Kcnq5
0.4319799458636004,-3.1728186800191707,0,0.135,1,Naa16
0.4319799458636004,-3.2178183477714817,0,0.135,1,9430038I01Rik
0.4319799458636004,-3.5036887669461825,0,0.135,1,Impdh1
0.4319799458636004,-3.5728386752659684,0,0.135,1,Zfp329
0.4319799458636004,-4.081226601827188,0,0.135,1,Hdac10
0.43245932648454966,-3.2221688672041626,0.25,0.38,1,Spag9
0.43247144385555747,-3.532192214065004,0,0.134,1,Unc13d
0.43247144385555747,-3.560543796920534,0,0.134,1,Dennd3
0.4329635439198883,-3.0884866674842955,0,0.134,1,Rap2c
0.4329635439198883,-3.10046288374993,0,0.134,1,Rnpc3
0.4329635439198883,-3.353930732863941,0,0.134,1,Fam20b
0.4331923342337363,-2.844909305051152,0.25,0.107,1,Gbp4
0.4334562474923154,-2.789257883231078,0,0.134,1,Hist3h2ba
0.4334562474923154,-2.828496276534721,0,0.134,1,Xylt1
0.4334562474923154,-2.8723176701203634,0,0.134,1,Hist1h3e
0.4334562474923154,-3.123978780804018,0,0.134,1,Usp33
0.4334562474923154,-3.341589130788341,0,0.134,1,Rngtt
0.4334562474923154,-3.8855920032316393,0,0.134,1,Tbp
0.4335529768346054,-4.277468439296847,0.25,0.36,1,Stap1
0.43394955601538515,-3.151932037754261,0,0.134,1,Ppip5k2
0.43394955601538515,-3.586224482184417,0,0.134,1,Gmnn
0.43394955601538515,-3.9860836962794504,0,0.134,1,Mad2l1
0.43444347093851327,-3.316168349487329,0,0.133,1,Stam2
0.43444347093851327,-3.587777782571691,0,0.133,1,Zfp511
0.43444347093851327,-3.641883319712473,0,0.133,1,Rptor
0.43444347093851327,-4.0169397382693885,0,0.133,1,2310046O06Rik
0.4349379937180293,-2.3111527055117222,0,0.133,1,Entpd7
0.4349379937180293,-2.7801267799621536,0,0.133,1,Ptger1
0.4349379937180293,-2.85061503244492,0,0.133,1,Mtmr4
0.4349379937180293,-3.142875829154882,0,0.133,1,Ints2
0.4349379937180293,-3.5571810672965145,0,0.133,1,Kctd5
0.4349379937180293,-4.23259093534074,0,0.133,1,Ptgr1
0.43533896304294684,-2.787481046251917,0.25,0.106,1,Ascc1
0.43543312581722415,-2.416582323448966,0,0.133,1,Sesn3
0.43543312581722415,-3.710541624783785,0,0.133,1,Ccdc86
0.43592886870639563,-2.843963574866707,0,0.133,1,E130308A19Rik
0.43592886870639563,-2.9150651894847246,0,0.133,1,Snx13
0.43592886870639563,-3.188301778236,0,0.133,1,Patz1
0.43592886870639563,-3.823548240620342,0,0.133,1,Reep4
0.4360603684897415,-2.302045289990867,0.25,0.107,1,Abcb7
0.4360723838855885,-4.344360220955369,0.5,0.498,1,Ythdf2
0.4360901476742155,-0.46351244160450866,0.5,0.307,1,Gspt1
0.4360911846697584,-4.013885504687819,0.25,0.368,1,Spop
0.4364252238628957,-3.172192584382667,0,0.132,1,Fam179b
0.4364252238628957,-3.3831295952562437,0,0.132,1,Kdm3a
0.4364252238628957,-3.655440277353992,0,0.132,1,Adpgk
0.4364252238628957,-3.95323230937854,0,0.132,1,Tmem175
0.43692219277117805,-2.7368439281657264,0,0.132,1,B630005N14Rik
0.43692219277117805,-3.343312177847068,0,0.132,1,Nudcd2
0.43692219277117805,-4.1559521328922635,0,0.132,1,Rgs14
0.437181233463137,-0.4335488598863556,0.25,0.123,1,Cntd1
0.4371846574157671,-1.4792374335520346,1,0.478,1,Ifi30
0.43741977692284517,-1.3380332530082462,0,0.132,1,4930413G21Rik
0.43741977692284517,-2.8138379247492216,0,0.132,1,Gm17066
0.43741977692284517,-3.242884454079251,0,0.132,1,Gfer
0.43741977692284517,-3.5085607631762534,0,0.132,1,Tbrg3
0.4379179778166966,-3.1790164114274435,0,0.132,1,Bcl2l13
0.43797367348450317,-2.2067737148663835,0.25,0.107,1,Mcee
0.4384167969587777,-3.1769409810794804,0,0.131,1,Rapgef4
0.4384167969587777,-3.447675033255932,0,0.131,1,Phf8
0.4384167969587777,-4.056194785966108,0,0.131,1,Kbtbd4
0.4384167969587777,-4.213507697139071,0,0.131,1,Uhrf1
0.43891623586242845,-3.372889874673063,0,0.131,1,Tmem71
0.43891623586242845,-3.9517182364416694,0,0.131,1,Tut1
0.43941629604833304,-2.5057550401495545,0,0.131,1,Trim24
0.43941629604833304,-3.3121474128924384,0,0.131,1,Socs5
0.43941629604833304,-3.8600773972258424,0,0.131,1,Irak3
0.43942197336782246,-4.003095845400697,0.25,0.363,1,Setd2
0.4398614190576898,-4.659119558931389,0.25,0.369,1,Prdx6
0.43987896483157557,-3.6966935256197324,0.25,0.372,1,Ifngr2
0.4399169790445686,-3.047563365043589,0,0.131,1,Nsun6
0.4399169790445686,-3.2549257116116164,0,0.131,1,Smg5
0.4399169790445686,-3.306156455117161,0,0.131,1,Hist1h2ac
0.4404182863866571,-2.630675678022043,0,0.13,1,Thap2
0.4404182863866571,-3.6884305487458264,0,0.13,1,Acad9
0.4404182863866571,-3.9426085794264627,0,0.13,1,Rag1
0.4404182863866571,-4.191002939013719,0,0.13,1,Zkscan14
0.4409202196176144,-1.7641804509850374,0,0.13,1,Krt17
0.4409202196176144,-3.5109308799552936,0,0.13,1,Dtx2
0.4409202196176144,-3.542183407217571,0,0.13,1,Clpx
0.44101807457860914,-2.5092536249854924,0.5,0.256,1,Smarca2
0.44136061853372943,-4.241271852960649,0.5,0.493,1,Mapk1
0.44142278028800236,-2.900847678157289,0,0.13,1,5830433M19Rik
0.44142278028800236,-3.4532550134968694,0,0.13,1,Agpat9
0.44142278028800236,-3.5536047037802945,0,0.13,1,Edc3
0.44152626047938587,-1.1238366286491992,1,0.5,1,Eif4a3
0.4419259699559798,-2.987312643819372,0,0.13,1,Pcsk7
0.4419259699559798,-3.001329296220023,0,0.13,1,1810030N24Rik
0.4419259699559798,-3.0920244016029352,0,0.13,1,Agpat5
0.4419259699559798,-3.612925189858109,0,0.13,1,Leo1
0.44211074456977734,-1.4107699753029448,1,0.529,1,Atrx
0.4424297901873551,-2.9199150314261217,0,0.129,1,Mcm3ap
0.4424297901873551,-3.1968890405167194,0,0.129,1,Zadh2
0.4424297901873551,-3.357174872798223,0,0.129,1,Utp23
0.4429342425556376,-2.4646891433166225,0,0.129,1,1110021J02Rik
0.4429342425556376,-3.246620572846357,0,0.129,1,Wdr24
0.4429342425556376,-3.3060279280407228,0,0.129,1,Apip
0.4429342425556376,-3.356959790714177,0,0.129,1,Auh
0.4429342425556376,-3.514288893433164,0,0.129,1,Naa25
0.4429342425556376,-3.766760919145944,0,0.129,1,Tmub1
0.4434393286420916,-0.36672609646829296,0,0.129,1,Gm5643
0.4434393286420916,-2.7181983395482323,0,0.129,1,Tshz1
0.4434393286420916,-3.24639780149309,0,0.129,1,Pdlim5
0.4434393286420916,-3.6048576642772328,0,0.129,1,Rrp8
0.4434393286420916,-3.7289115196456093,0,0.129,1,Bace1
0.4434598451226894,-0.47442399201500063,1,0.959,1,Hspa8
0.4439450500357892,-2.9657929313636764,0,0.129,1,Dync1li2
0.4439450500357892,-3.3945574133029828,0,0.129,1,Ppp2r1b
0.4439450500357892,-3.4428255526272307,0,0.129,1,Ahsa2
0.4439450500357892,-3.7385336491778545,0,0.129,1,Tyw1
0.4439450500357892,-3.8221404456714145,0,0.129,1,Sc5d
