p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,tissue
3.0487551156591397e-117,0.8991966166902219,0.804,0.255,7.116099315459997e-113,6,Smc1a,Marrow
4.7456304816834054e-117,0.4603837180728725,0.394,0.029,1.1076776107297238e-112,6,Gm13476,Marrow
5.579498246521466e-117,0.5613591435774461,0.584,0.108,1.3023106857205755e-112,6,Sec63,Marrow
6.0092481508882824e-117,0.3893553991844103,0.26,0.002,1.402618610898834e-112,6,Capsl,Marrow
2.4904327425770742e-116,0.30536314110185125,0.338,0.018,5.812919064449149e-112,6,Fam33a,Marrow
5.877054176705188e-116,0.4147309221806765,0.273,0.003,1.3717632153847579e-111,6,Fam64a,Marrow
5.930657360962634e-116,0.3192991444274762,0.298,0.007,1.3842747346222883e-111,6,Ect2,Marrow
8.883270127468769e-116,0.5192191133899948,0.512,0.071,2.0734440804524853e-111,6,Mcm4,Marrow
2.9162786226550892e-115,0.3610559120250208,0.574,0.132,6.806885933139244e-111,6,Asf1a,Marrow
5.9306082307447525e-115,0.3153039963153619,0.3,0.007,1.3842632671381326e-110,6,Foxm1,Marrow
6.158509067947482e-115,0.35509127018242936,0.282,0.005,1.4374576015496218e-110,6,Kif2c,Marrow
3.35584183870038e-114,0.300316117718279,0.552,0.136,7.832870435710557e-110,6,Taf7,Marrow
4.163069235848284e-114,0.40986452998201955,0.29,0.006,9.71701990339348e-110,6,Ccne2,Marrow
5.359756533223149e-114,0.3659559117579688,0.362,0.022,1.2510207724196153e-109,6,Atad5,Marrow
5.782353034616977e-114,0.37290966142082344,0.426,0.047,1.3496590218099486e-109,6,Rbbp8,Marrow
1.6781429320690335e-113,0.3139903571877297,0.279,0.005,3.916953417742331e-109,6,Prr11,Marrow
3.027708904338322e-113,0.41146514303640325,0.501,0.078,7.066975353616078e-109,6,Galk1,Marrow
6.366913224133729e-113,0.35149942323924666,0.445,0.061,1.4861012156450537e-108,6,Fxn,Marrow
3.9727732298185616e-112,0.40121597124106323,0.625,0.158,9.272849995719505e-108,6,Actl6a,Marrow
7.271283632962388e-112,0.5315604620355936,0.488,0.062,1.697190312769751e-107,6,Hist1h4i,Marrow
1.1126905015806855e-111,0.6296443950142945,0.756,0.201,2.597130899739478e-107,6,Trim28,Marrow
1.2569927581860051e-111,0.6677326108319634,0.78,0.221,2.9339467968819546e-107,6,Marcksl1,Marrow
1.426571892558708e-111,0.8043939410287444,0.651,0.168,3.3297614544212805e-107,6,Cdkn2d,Marrow
1.973076167158907e-111,0.4640916093121352,0.56,0.107,4.605357081765604e-107,6,Fcho1,Marrow
2.1267778794823744e-111,0.3746391524167507,0.622,0.162,4.96411224849981e-107,6,Mtch1,Marrow
3.805653484201702e-111,0.39285971266958025,0.539,0.115,8.882775797475192e-107,6,Dusp1,Marrow
4.367986527108717e-111,0.6263001794792011,0.66,0.14,1.0195317352924457e-106,6,Rpa3,Marrow
6.0658737507260625e-111,0.3782762045316692,0.638,0.173,1.4158355921569703e-106,6,Pold1,Marrow
8.468400029103045e-111,0.3134142594121698,0.292,0.007,1.9766092507929417e-106,6,Depdc1a,Marrow
8.485164597531356e-111,0.2833654017674229,0.279,0.01,1.9805222687097937e-106,6,Otub2,Marrow
1.0349341309856445e-110,0.3841629434425062,0.609,0.151,2.415639755133593e-106,6,Nxt1,Marrow
1.5718515632229228e-110,0.2617342931931374,0.598,0.181,3.668858733718624e-106,6,Plekhf2,Marrow
2.5275957050871145e-110,0.44779241847681156,0.654,0.168,5.899661135243834e-106,6,Wbp5,Marrow
3.163260764572022e-110,0.4504423700633395,0.426,0.041,7.383366950587557e-106,6,Slc29a1,Marrow
1.266467748241634e-109,0.33078999480496796,0.477,0.083,2.9560623711707976e-105,6,Msl3,Marrow
2.0052731424121976e-109,0.3036760776304827,0.496,0.1,4.68050804170431e-105,6,Mrpl27,Marrow
5.185231685941244e-109,0.3398964412440345,0.531,0.115,1.2102849278155458e-104,6,Ing2,Marrow
7.057378016326293e-109,0.31302632292371646,0.397,0.049,1.64726260279072e-104,6,Gclc,Marrow
7.660127368706979e-109,0.8460961716046836,0.796,0.268,1.787950329129896e-104,6,Lbr,Marrow
1.1050200511767955e-108,0.41403872410483883,0.673,0.19,2.5792273014517585e-104,6,Snrpa1,Marrow
1.6325194027878279e-108,0.27524587005110585,0.362,0.038,3.810463538047069e-104,6,Msh6,Marrow
4.010080031085333e-108,0.30640651283292597,0.255,0.003,9.359927800556276e-104,6,Gpsm2,Marrow
4.7063530950747964e-108,0.37527349206435784,0.614,0.162,1.0985098759214083e-103,6,Ilf2,Marrow
1.0029938057891683e-107,0.40248498075779476,0.458,0.062,2.341087842092498e-103,6,Setd8,Marrow
1.3345235095328739e-107,0.6340253043114096,0.769,0.233,3.114911323600681e-103,6,Klhl6,Marrow
1.38043759262418e-107,0.6513668123806313,0.651,0.137,3.2220793849440986e-103,6,Smarcc1,Marrow
1.5747096994434324e-107,0.41900176532438305,0.499,0.084,3.6755299094709155e-103,6,Dnajc21,Marrow
1.9923323258467376e-107,0.27625295206702216,0.432,0.073,4.65030288175887e-103,6,5930416I19Rik,Marrow
2.1040742680662114e-107,0.8198745294589111,0.807,0.259,4.911119749093344e-103,6,Anapc5,Marrow
2.790575267285932e-107,0.2734100240776371,0.601,0.185,6.513481731372094e-103,6,Psmd6,Marrow
2.9824207186467004e-107,0.35484609510184617,0.534,0.115,6.961268199393263e-103,6,Ppih,Marrow
3.3057892798580223e-107,0.2952601340355812,0.536,0.13,7.71604275811661e-103,6,Mrps9,Marrow
3.8062849502923986e-107,0.2877720568668618,0.273,0.005,8.884249702477488e-103,6,Brip1,Marrow
4.393469663318072e-107,0.49316011274327864,0.469,0.057,1.0254797541150713e-102,6,Glrx,Marrow
4.402683700665733e-107,0.3683053223130416,0.458,0.069,1.0276304025723886e-102,6,Topbp1,Marrow
5.039212404665593e-107,0.35439307064242065,0.649,0.192,1.1762025673729962e-102,6,Pin1,Marrow
6.307545941667438e-107,0.3825579430748962,0.475,0.077,1.4722442982445967e-102,6,Mcart1,Marrow
1.106797745792205e-106,0.886459197374519,0.759,0.247,2.583376618453586e-102,6,Cbx3,Marrow
1.275975858188825e-106,0.2829050683963367,0.365,0.037,2.9782552505985364e-102,6,Suv39h1,Marrow
4.0924891633375934e-106,0.7456027897332881,0.7,0.168,9.552278956146277e-102,6,Usp1,Marrow
4.755988078320255e-106,0.42144537212764965,0.576,0.131,1.1100951773607308e-101,6,Brd3,Marrow
6.824733371561141e-106,0.34848319156632496,0.402,0.049,1.5929610162560858e-101,6,Btrc,Marrow
7.463980707840324e-106,0.4611727369165355,0.638,0.16,1.74216773701701e-101,6,Ppil1,Marrow
7.496105687247818e-106,0.3228571798002414,0.276,0.006,1.7496660284605133e-101,6,Melk,Marrow
9.136272595086781e-106,0.2837153775962033,0.29,0.009,2.1324973864192057e-101,6,Diap3,Marrow
9.973869133084653e-106,0.7152945514990172,0.606,0.121,2.3280007943532887e-101,6,Fam129c,Marrow
1.2748143321648052e-105,0.5484090235141108,0.477,0.068,2.975544132705872e-101,6,Klf4,Marrow
1.287387237676916e-105,0.7496658845834865,0.941,0.555,3.00489055146169e-101,6,Erh,Marrow
2.1239930260376733e-105,0.3049680576191467,0.536,0.132,4.9576121220745334e-101,6,Mrpl13,Marrow
2.1771681371293953e-105,0.25365750042708207,0.327,0.026,5.0817281488737216e-101,6,Psmc3ip,Marrow
2.8951760002750386e-105,0.3319136289057017,0.359,0.03,6.757630302241967e-101,6,Rbl1,Marrow
3.0830157345148615e-105,0.4649292698534501,0.576,0.122,7.196067025931138e-101,6,Dap,Marrow
4.943484519798764e-105,0.2809678628833884,0.576,0.165,1.1538587217662295e-100,6,Ppp2r5a,Marrow
7.32207122480923e-105,0.38246745589915154,0.375,0.028,1.7090446445827224e-100,6,Thop1,Marrow
7.44519573460837e-105,0.352013791484801,0.284,0.007,1.7377831364149398e-100,6,Cdc6,Marrow
1.2135378924355411e-104,0.3359755122523711,0.63,0.192,2.8325187947337967e-100,6,Prpf19,Marrow
1.3879056455570355e-104,0.9180476888422596,0.71,0.251,3.2395105672946766e-100,6,Slbp,Marrow
1.9577948341013552e-104,0.599441825429203,0.727,0.214,4.569688922275973e-100,6,Slc1a5,Marrow
2.1387797096768278e-104,0.3600790808316074,0.346,0.021,4.992125720356684e-100,6,Zfpm1,Marrow
2.8349259960753594e-104,0.3442348164052343,0.673,0.211,6.617000767439497e-100,6,Commd1,Marrow
3.074015324737773e-104,0.34087341641512964,0.284,0.008,7.175059169470436e-100,6,Hist1h2bb,Marrow
3.40431921666273e-104,0.3024179839205066,0.311,0.015,7.946021483612478e-100,6,Chaf1b,Marrow
4.3222868068360096e-104,0.4360036295094587,0.676,0.193,1.008864963583593e-99,6,Uba2,Marrow
6.423462157811161e-104,0.31383060241878724,0.445,0.075,1.4993003022547031e-99,6,Msra,Marrow
6.62060845465797e-104,0.41618290824911036,0.458,0.077,1.5453162194017168e-99,6,Lyz2,Marrow
7.060815942624664e-104,0.4522039708250035,0.413,0.047,1.6480650491680228e-99,6,Hist1h1d,Marrow
7.67541582985292e-104,0.2656395471762306,0.689,0.245,1.7915188088459702e-99,6,H13,Marrow
1.0167517595144219e-103,0.4091799597170937,0.609,0.152,2.373200281882612e-99,6,Eif2a,Marrow
1.059205064637784e-103,0.38489420664224716,0.547,0.118,2.4722905413710515e-99,6,Tfg,Marrow
1.168947782884334e-103,0.3203168951856352,0.445,0.076,2.728441020030324e-99,6,Ccdc41,Marrow
1.5386839414857427e-103,0.40597481202347324,0.568,0.135,3.591442187821872e-99,6,Azin1,Marrow
4.028869624279841e-103,0.25904672262919226,0.67,0.242,9.403784590031577e-99,6,Stip1,Marrow
4.074444835562164e-103,0.327212377022854,0.359,0.041,9.510161690685647e-99,6,Frat2,Marrow
4.1754957885860943e-103,0.7945034736535845,0.89,0.508,9.746024720138803e-99,6,Ppp1cc,Marrow
1.1751063616498682e-102,0.5688544731437829,0.547,0.098,2.7428157587269574e-98,6,Rpa2,Marrow
1.2884481881573535e-102,0.36736968831116734,0.509,0.1,3.007366915978079e-98,6,Xrcc1,Marrow
1.5410318124548792e-102,0.3549314524936198,0.678,0.217,3.5969223534509333e-98,6,Syncrip,Marrow
1.7511721817528088e-102,0.30491200256541934,0.335,0.03,4.087410989429231e-98,6,Tfdp2,Marrow
1.7775449065834473e-102,0.28886056352167255,0.311,0.017,4.148967566456424e-98,6,Gsg2,Marrow
3.1823013356667327e-102,0.32724163005134504,0.584,0.162,7.427809547579721e-98,6,Mcrs1,Marrow
3.4924426372188334e-102,0.2685256161288343,0.63,0.212,8.151710359532478e-98,6,Polr2c,Marrow
3.5474324949680687e-102,0.27185108831496485,0.255,0.005,8.280062186504969e-98,6,Anln,Marrow
7.067611494772432e-102,0.2803707745269502,0.568,0.161,1.6496511989948335e-97,6,Fip1l1,Marrow
7.442981218239771e-102,0.7773424049411661,0.609,0.122,1.737266246149345e-97,6,Siva1,Marrow
7.538515402100605e-102,0.32365827196845326,0.547,0.138,1.7595648800043022e-97,6,Slmo2,Marrow
1.2037393778091495e-101,0.7164146073515472,0.665,0.164,2.8096480817443357e-97,6,Rad21,Marrow
1.2404951445604918e-101,0.7310184413390224,0.917,0.524,2.8954397169186437e-97,6,Ywhae,Marrow
1.5181636901814912e-101,0.3076771664821663,0.284,0.01,3.543545869252619e-97,6,Ccdc18,Marrow
1.582153159323301e-101,0.35186360919349047,0.501,0.103,3.692903689176517e-97,6,Itpa,Marrow
1.6066620062433392e-101,0.34846428113631633,0.437,0.067,3.750109788772578e-97,6,Hnrnpul1,Marrow
1.856684667950581e-101,0.30375706409612063,0.464,0.099,4.3336876834634506e-97,6,Gpd1l,Marrow
2.1272685208189576e-101,0.7262562802141984,0.654,0.146,4.965257454443529e-97,6,Dtymk,Marrow
2.7499259223290438e-101,0.3128049898808769,0.399,0.052,6.418602095308221e-97,6,Memo1,Marrow
3.178957223589016e-101,0.3120644312439613,0.346,0.032,7.420004055579122e-97,6,Tfrc,Marrow
5.0149023869744806e-101,0.3379494329519621,0.528,0.124,1.1705283661437134e-96,6,Cited2,Marrow
6.755276713074074e-101,0.25557655635977117,0.399,0.064,1.5767491375986197e-96,6,Nt5c2,Marrow
1.1091628540248261e-100,0.2799730282646116,0.501,0.12,2.5888970175793465e-96,6,Stag1,Marrow
1.2707334054601676e-100,0.3954240299319574,0.558,0.134,2.966018841684577e-96,6,Glul,Marrow
1.408667880800888e-100,0.3194139856198874,0.343,0.03,3.287971700577353e-96,6,Ccdc88a,Marrow
1.5478159030746531e-100,0.3088319965153026,0.324,0.025,3.612757099366548e-96,6,Fabp5,Marrow
1.623753858103126e-100,0.2997120360465207,0.563,0.157,3.7900038801985065e-96,6,Mtf2,Marrow
2.9319954595303797e-100,0.33404660282266446,0.491,0.103,6.843570602089859e-96,6,2610039C10Rik,Marrow
2.9626752089049376e-100,0.5836657358114703,0.7,0.185,6.915180205105015e-96,6,1810027O10Rik,Marrow
3.276133621138984e-100,0.3122514449151417,0.483,0.101,7.646823485100503e-96,6,Nup210,Marrow
3.3475416468491833e-100,0.6309223157688096,0.681,0.173,7.813496957910679e-96,6,2700029M09Rik,Marrow
3.505088271508176e-100,0.41910388468971616,0.7,0.223,8.181226534527234e-96,6,Psmd13,Marrow
4.197283024435126e-100,0.27078461996810416,0.282,0.012,9.796878307334029e-96,6,Hist1h2bj,Marrow
5.470296753628207e-100,0.42469465529226746,0.542,0.115,1.2768219652643598e-95,6,Hat1,Marrow
5.857103795018843e-100,0.39541778906385605,0.619,0.174,1.3671065967953482e-95,6,Exosc8,Marrow
5.991811489453302e-100,0.26122041242398353,0.466,0.108,1.3985487197532952e-95,6,Cenpq,Marrow
6.415094364067616e-100,0.2645178358779921,0.464,0.105,1.4973471755170224e-95,6,Thoc3,Marrow
9.473679746592216e-100,0.260242017694403,0.308,0.023,2.211251589652089e-95,6,Eef2k,Marrow
1.012106785013806e-99,0.5207629570694461,0.512,0.09,2.3623584469007247e-95,6,Rfc3,Marrow
1.0797842619962242e-99,0.3432957931321269,0.555,0.14,2.520324445925387e-95,6,Psmd1,Marrow
1.2276617342565813e-99,0.4980009433664908,0.595,0.132,2.8654852539282864e-95,6,Suz12,Marrow
1.4285501164503217e-99,0.3183991321761546,0.477,0.099,3.334378826806696e-95,6,Ngfrap1,Marrow
1.5484042016321803e-99,0.26847149437156226,0.26,0.007,3.614130247029672e-95,6,Elovl6,Marrow
1.7721521526329376e-99,0.29178283302033386,0.584,0.174,4.13638033946054e-95,6,Pcm1,Marrow
3.1528930688730926e-99,0.3148601391326643,0.448,0.082,7.359167712056686e-95,6,Nudt5,Marrow
3.2844135334672856e-99,0.2511411606647773,0.542,0.16,7.666149628465991e-95,6,Got2,Marrow
3.296821955825129e-99,0.3565184044703096,0.574,0.152,7.695112127091434e-95,6,Hdac2,Marrow
3.4179232667354893e-99,0.377939730813065,0.563,0.136,7.977774696887305e-95,6,Actn4,Marrow
4.1431100063758826e-99,0.33544878465049327,0.55,0.141,9.670433065881948e-95,6,Rangap1,Marrow
4.1437624709450716e-99,0.269978542698119,0.609,0.197,9.671955983432891e-95,6,Chd1,Marrow
4.151364500793805e-99,0.2753058375064533,0.579,0.178,9.689699881302819e-95,6,Aco2,Marrow
4.600258735605948e-99,0.36346116494604525,0.434,0.075,1.0737463914777843e-94,6,Rhob,Marrow
7.354178092546398e-99,0.2712881378439749,0.638,0.22,1.7165387085812546e-94,6,Spnb2,Marrow
7.36496195260087e-99,0.30411331281533305,0.458,0.09,1.719055769356569e-94,6,Tdp2,Marrow
1.0848117963239744e-98,0.2870267012807852,0.314,0.022,2.532059213799789e-94,6,Plscr3,Marrow
1.1855932187933077e-98,0.46845797973258985,0.665,0.185,2.7672931319854595e-94,6,Srrt,Marrow
1.234364638969498e-98,0.31621433935055043,0.445,0.079,2.8811305038187053e-94,6,Pds5b,Marrow
1.2386218317908707e-98,0.3217312493440688,0.445,0.079,2.8910672175830714e-94,6,Ap3s1,Marrow
1.2613084735893366e-98,0.3482051014357689,0.357,0.037,2.9440201082048704e-94,6,Klf10,Marrow
1.5168183718657905e-98,0.28110132467499216,0.424,0.075,3.5404057617719416e-94,6,Mbnl3,Marrow
1.768600860520896e-98,0.26329183319192684,0.416,0.074,4.128091268541823e-94,6,1200014J11Rik,Marrow
2.7391102952019787e-98,0.42886711962985,0.617,0.163,6.393357340030939e-94,6,Ncaph2,Marrow
2.7658916135987014e-98,0.26015415684042154,0.437,0.091,6.455867615300729e-94,6,Cdca4,Marrow
3.035027609146057e-98,0.31295424304455993,0.587,0.171,7.084057942507813e-94,6,Hspa14,Marrow
3.872406832781006e-98,0.3837757891926955,0.678,0.217,9.038584788394147e-94,6,Snrnp40,Marrow
4.454979233161625e-98,0.3657537007341815,0.552,0.139,1.039836702812255e-93,6,Nfyb,Marrow
5.414971947078672e-98,0.3796715203196834,0.534,0.123,1.2639086021676328e-93,6,Mpp1,Marrow
5.4881384413673963e-98,0.4713601676367286,0.777,0.272,1.280986393599564e-93,6,Adrbk1,Marrow
5.930599650760363e-98,0.25077681543189057,0.571,0.177,1.3842612644839763e-93,6,l7Rn6,Marrow
6.136066154162344e-98,0.28798117727997985,0.319,0.027,1.4322192010430325e-93,6,Igsf8,Marrow
8.350803276640568e-98,0.35050232884845256,0.579,0.153,1.949160992800675e-93,6,Sepx1,Marrow
1.1230171776320382e-97,0.78355870272126,0.863,0.403,2.6212343943109407e-93,6,Calm3,Marrow
2.2607213955253616e-97,0.3266105908866785,0.617,0.186,5.276749809295746e-93,6,Cnih,Marrow
3.7475297450212634e-97,0.31477160799042103,0.525,0.136,8.74710917785413e-93,6,Mrpl49,Marrow
4.4325628054978e-97,0.7516251103168057,0.493,0.103,1.0346044844312415e-92,6,Tuba1c,Marrow
4.713414496547031e-97,0.3612014229027056,0.416,0.062,1.1001580776390426e-92,6,Cdk2,Marrow
6.874415286975972e-97,0.5528829490107778,0.657,0.17,1.6045572721330616e-92,6,Sae1,Marrow
7.167396267772732e-97,0.2527299601526742,0.349,0.041,1.6729419628608335e-92,6,Tdp1,Marrow
1.1515427081711657e-96,0.4185186919656539,0.534,0.118,2.687815835142318e-92,6,Snhg5,Marrow
1.323013656515578e-96,0.5537393121148086,0.641,0.168,3.0880461756730105e-92,6,BC035044,Marrow
1.8482788394309086e-96,0.2802925441171074,0.574,0.174,4.314067639115684e-92,6,Clint1,Marrow
1.878745198470948e-96,0.27232350363384517,0.332,0.033,4.3851791677510404e-92,6,Syce2,Marrow
2.035141842200142e-96,0.30226709892627035,0.568,0.164,4.750224573879352e-92,6,Immt,Marrow
2.041766256178209e-96,0.3567227539187684,0.67,0.216,4.765686618545558e-92,6,Smarcb1,Marrow
3.167953773160891e-96,0.2773586975271503,0.542,0.15,7.394320901934836e-92,6,Vps36,Marrow
3.277832106226468e-96,0.28808111899750305,0.619,0.201,7.650787919143198e-92,6,Zranb2,Marrow
4.383922660555286e-96,0.32429813142876324,0.574,0.161,1.0232513882002093e-91,6,Dhx9,Marrow
4.530567403106089e-96,0.6619298443889919,0.863,0.328,1.0574797375589923e-91,6,Atpif1,Marrow
1.0446786197617088e-95,0.3561915855253316,0.657,0.21,2.4383843663858045e-91,6,Fkbp2,Marrow
1.1253057284937906e-95,0.41491148111197285,0.646,0.187,2.626576100877357e-91,6,Cpsf2,Marrow
1.4622847734302931e-95,0.34940924929448114,0.442,0.075,3.413118889663647e-91,6,Pold3,Marrow
1.759473873043167e-95,0.25606601609489354,0.523,0.145,4.106787967070056e-91,6,Ppp2r5c,Marrow
1.8610763521643895e-95,0.28465723029356976,0.48,0.113,4.3439383135869015e-91,6,Sept11,Marrow
1.9705518807910694e-95,0.8093391622099273,0.812,0.351,4.5994651449544354e-91,6,Snrpd1,Marrow
1.9825476614576887e-95,0.2748787016222891,0.265,0.008,4.627464496608391e-91,6,Cenpp,Marrow
2.0985404169642747e-95,0.7915127409446397,0.828,0.364,4.8982031872363137e-91,6,Ssrp1,Marrow
2.471194581705271e-95,0.34135374959468756,0.702,0.247,5.768015273158273e-91,6,Gtf2h5,Marrow
3.4944812037981364e-95,0.647158258596372,0.657,0.16,8.15646857778523e-91,6,Atp1b3,Marrow
3.681975589528021e-95,0.7837908282526628,0.729,0.277,8.594099223517353e-91,6,Bub3,Marrow
4.6982611527518334e-95,0.2822971502547743,0.78,0.332,1.0966211356638053e-90,6,Hbxip,Marrow
4.826072554711115e-95,0.3268740898798441,0.515,0.122,1.1264535949951214e-90,6,Hcfc1,Marrow
5.137451304714983e-95,0.2627360575655329,0.534,0.153,1.1991325090335241e-90,6,Vrk1,Marrow
5.6884322443427075e-95,0.3706039700634163,0.59,0.163,1.3277369701520314e-90,6,Med30,Marrow
6.92064622032074e-95,0.32992703232528653,0.332,0.026,1.6153480342850638e-90,6,Timeless,Marrow
7.027168621317957e-95,0.26132443054325116,0.383,0.063,1.6402114279018245e-90,6,Tubg1,Marrow
7.533554299441414e-95,0.37837923905459836,0.799,0.315,1.7584069090326204e-90,6,Polr2j,Marrow
1.3072929236501867e-94,0.3052799768565586,0.536,0.142,3.0513524130919006e-90,6,Ubl4,Marrow
1.3649123951751484e-94,0.534113340459935,0.627,0.159,3.1858420215783137e-90,6,Srsf4,Marrow
1.530559799244723e-94,0.3559107550295626,0.327,0.022,3.5724796274171078e-90,6,E2f1,Marrow
1.636548944211077e-94,0.8218897619655542,0.788,0.332,3.8198688906830744e-90,6,2700094K13Rik,Marrow
2.1175534758919457e-94,0.25257417109212743,0.343,0.044,4.942581568079391e-90,6,Ap1ar,Marrow
2.2747709169465473e-94,0.260523232487216,0.324,0.032,5.309542797244936e-90,6,1500011H22Rik,Marrow
2.9904500912146423e-94,0.2622484680211242,0.662,0.254,6.980009557904096e-90,6,Rbm38,Marrow
3.0489489893037766e-94,0.675292715634688,0.941,0.615,7.116551835933945e-90,6,Cox7a2,Marrow
3.293480020493163e-94,0.37656066111941694,0.429,0.066,7.687311715833092e-90,6,Wdr76,Marrow
3.300774774160508e-94,0.39577490219100303,0.643,0.195,7.704338400368041e-90,6,Cep110,Marrow
3.3132037259301045e-94,0.3298314504719564,0.534,0.135,7.733348816693457e-90,6,Brd8,Marrow
4.316966473070049e-94,0.5408938240172266,0.753,0.241,1.0076231444792801e-89,6,Naa38,Marrow
9.783822570915884e-94,0.2723160961882696,0.418,0.076,2.2836420262774763e-89,6,Asrgl1,Marrow
1.1763640817082347e-93,0.2779498275263121,0.563,0.172,2.7457514031151905e-89,6,Ppp1r35,Marrow
1.193335729762433e-93,0.32819083515176006,0.448,0.088,2.785364926838495e-89,6,Pold2,Marrow
1.2371223814664264e-93,0.2618087980126181,0.601,0.206,2.887567350580786e-89,6,Cnot2,Marrow
1.3202089507490844e-93,0.39863970019203504,0.512,0.118,3.0814997119434377e-89,6,Pdlim1,Marrow
1.5231472647876816e-93,0.29496278373528473,0.646,0.223,3.555178030740928e-89,6,Ccdc124,Marrow
1.7222256069111906e-93,0.2821651717301933,0.622,0.21,4.01984678909141e-89,6,C1d,Marrow
1.9606299288543896e-93,0.2891761268127915,0.7,0.265,4.5763063169390305e-89,6,Bud31,Marrow
2.1665449796281035e-93,0.6291860214488775,0.676,0.198,5.056932636949956e-89,6,Bach2,Marrow
2.4129087181986897e-93,0.2773776523358309,0.442,0.096,5.631970239147562e-89,6,Atp13a2,Marrow
2.4746265866683914e-93,0.31963405548871254,0.466,0.098,5.7760259159426925e-89,6,Ttc32,Marrow
2.5737827640735566e-93,0.7567118808008084,0.928,0.565,6.007466349624089e-89,6,Srsf2,Marrow
3.6377127754812244e-93,0.25695094871199686,0.759,0.322,8.490785389250726e-89,6,Mtpn,Marrow
4.803381319627824e-93,0.3376460756023989,0.646,0.212,1.1211572338143305e-88,6,Stag2,Marrow
5.9831289521372885e-93,0.5307926418529252,0.598,0.137,1.3965221287183646e-88,6,Ahcy,Marrow
5.99168103830877e-93,0.32016569271134276,0.635,0.211,1.39851827115165e-88,6,Ivns1abp,Marrow
6.046009088367302e-93,0.2592185820316839,0.622,0.219,1.411198981315812e-88,6,Hnrnpl,Marrow
6.507538395800803e-93,0.44073628166449574,0.676,0.205,1.5189245369638656e-88,6,Thoc7,Marrow
6.646365457399726e-93,0.2697937761522784,0.34,0.042,1.55132816141167e-88,6,Gm12504,Marrow
8.246972529892692e-93,0.2684258226855226,0.609,0.208,1.9249258582022533e-88,6,Psmd14,Marrow
8.902746710353365e-93,0.25570902964716496,0.56,0.174,2.077990109663579e-88,6,Cpsf6,Marrow
1.2851207919523924e-92,0.25984113650114393,0.472,0.115,2.999600440496079e-88,6,Dera,Marrow
1.5338667402923329e-92,0.5868290961629105,0.721,0.22,3.5801983585163343e-88,6,Cyfip2,Marrow
2.755137613109007e-92,0.2765956215086549,0.448,0.098,6.430766702757733e-88,6,Rif1,Marrow
3.1354912441781945e-92,0.2854529288466543,0.579,0.18,7.318550113036323e-88,6,Arpc1a,Marrow
3.159329929574232e-92,0.42164424268210277,0.614,0.17,7.374191988619215e-88,6,Larp7,Marrow
3.621269292338521e-92,0.33806560043910416,0.512,0.121,8.452404655247342e-88,6,Blmh,Marrow
4.5682650853815926e-92,0.5697820196160958,0.694,0.198,1.0662787535789175e-87,6,Ssna1,Marrow
5.5242166961767856e-92,0.6092099525525889,0.673,0.179,1.2894074190546234e-87,6,Alyref,Marrow
5.757552646042195e-92,0.6547422622290866,0.743,0.23,1.3438703631127088e-87,6,Ube2a,Marrow
6.524744998276272e-92,0.30225417926287984,0.606,0.196,1.5229407300476646e-87,6,Psmc1,Marrow
8.227050396836012e-92,0.33916705123025187,0.552,0.153,1.9202758331254937e-87,6,Pgp,Marrow
8.334340467921323e-92,0.471577184855104,0.756,0.26,1.945318408617516e-87,6,Hnrnph1,Marrow
8.980045793550942e-92,0.5500266553938064,0.751,0.247,2.0960324886727255e-87,6,Pbrm1,Marrow
1.003944808607689e-91,0.32466638947924853,0.595,0.185,2.3433075777712066e-87,6,2810013P06Rik,Marrow
1.034857303057788e-91,0.26536585190100037,0.611,0.212,2.4154604310671827e-87,6,Sdhaf2,Marrow
1.399564597491118e-91,0.4470743591452967,0.29,0.015,3.2667237270040185e-87,6,Nrgn,Marrow
1.490717959262113e-91,0.5625807866284556,0.681,0.192,3.479484788713698e-87,6,Supt16h,Marrow
1.816264734187847e-91,0.2601438072580562,0.673,0.258,4.239343516067854e-87,6,Ralbp1,Marrow
1.9346466084712826e-91,0.2830654315768036,0.544,0.158,4.515658648832821e-87,6,Arl6ip4,Marrow
1.9611124750881672e-91,0.3665891561666079,0.59,0.166,4.577432628103291e-87,6,Ccar1,Marrow
2.1826393931768208e-91,0.2646432446008503,0.654,0.242,5.094498607614017e-87,6,Mrps18c,Marrow
3.142657768807036e-91,0.3448337792206016,0.464,0.093,7.335277498172503e-87,6,Nudcd2,Marrow
3.24395541358898e-91,0.46524917222939677,0.684,0.232,7.571716330858039e-87,6,Ppp1r15a,Marrow
5.274501778589365e-91,0.25049408925930994,0.408,0.081,1.2311214601405437e-86,6,Kpna3,Marrow
5.364230316516278e-91,0.72956418672836,0.906,0.595,1.2520649981780645e-86,6,Hnrnpa3,Marrow
6.599110729015321e-91,0.3693456865708782,0.525,0.127,1.540298435259466e-86,6,Uchl5,Marrow
7.835948155715997e-91,0.2705691504386775,0.324,0.032,1.828988659025671e-86,6,Lmnb2,Marrow
8.595302894010664e-91,0.33290111063169125,0.718,0.27,2.0062296484910293e-86,6,Smarcd2,Marrow
8.779989899752562e-91,0.278349685590823,0.595,0.196,2.0493374425012455e-86,6,2610029G23Rik,Marrow
8.838106306628126e-91,0.3376923140967222,0.413,0.067,2.0629023930300708e-86,6,Mthfd2,Marrow
