p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,tissue
1.9901972589009395e-20,0.41628178942855865,0.996,0.971,4.645319422000683e-16,2,Eif1,Fat
3.2425743640799826e-19,0.3830864298461192,0.722,0.558,7.568492823199088e-15,2,Cd55,Fat
8.83577966987938e-19,1.365523575201467,0.264,0.118,2.062359332746546e-14,2,Gadd45a,Fat
3.9929964768264425e-18,0.6776204456672339,0.566,0.38,9.3200530765606e-14,2,Cxcr4,Fat
4.2256151032006075e-18,1.4293185364222873,0.34,0.209,9.863008212380539e-14,2,Impact,Fat
5.615868703222245e-18,0.6599704877814614,0.409,0.221,1.3107999140191043e-13,2,C130039O16Rik,Fat
6.320498900793341e-18,0.40147088077216164,0.407,0.215,1.4752676484341737e-13,2,A530032D15Rik,Fat
1.566437410470339e-17,0.7624136522527323,0.948,0.928,3.656221559778818e-13,2,Jund,Fat
2.9752948223525284e-17,0.9873796601792044,0.33,0.171,6.944635644853036e-13,2,Got1,Fat
3.755625223631807e-17,0.9621332358399575,0.309,0.158,8.766004834479001e-13,2,Zfp295,Fat
1.0704477837598842e-16,0.8898907761068537,0.382,0.272,2.498532172073946e-12,2,3230401D17Rik,Fat
1.9450745056467703e-16,1.2337993469071535,0.288,0.153,4.539998403630127e-12,2,Sertad1,Fat
2.1380372731703783e-16,0.5748780820041866,0.747,0.61,4.99039279930698e-12,2,Apoe,Fat
3.1095463740865016e-16,0.31932221425087626,0.625,0.479,7.257992191755304e-12,2,H2-Oa,Fat
3.3063840684161735e-16,0.5491860207475909,0.407,0.226,7.71743105409019e-12,2,Stat4,Fat
8.217795592046324e-16,0.6669828442569203,0.575,0.392,1.9181156691395326e-11,2,Tcp11l2,Fat
1.0765487048576236e-15,0.5712936690736834,0.884,0.821,2.5127723320081792e-11,2,Sub1,Fat
2.5689375325839355e-15,0.6176810659737075,0.288,0.144,5.996157094804163e-11,2,Bcl2a1b,Fat
4.969795059260922e-15,0.4398966221810765,0.548,0.355,1.1599998647820918e-10,2,Ms4a4c,Fat
5.896564174995284e-15,0.5594710685926474,0.707,0.571,1.3763170440856492e-10,2,S1pr1,Fat
9.251449097759827e-15,0.7184915102861886,0.585,0.411,2.1593807339081213e-10,2,Kras,Fat
3.3090152583326805e-14,0.36421426254566214,0.813,0.708,7.72357251447431e-10,2,Mef2c,Fat
4.02986418773537e-14,0.4051497131593793,0.726,0.564,9.406106000593127e-10,2,Scd1,Fat
4.149130844899992e-14,0.5031923736294122,0.888,0.827,9.68448630508107e-10,2,Btg2,Fat
4.341656371209082e-14,0.3979349018021585,0.724,0.543,1.0133860136039117e-9,2,Ctsh,Fat
7.328064054452817e-13,0.41229359050282355,0.442,0.275,1.710443430949832e-8,2,Neurl3,Fat
9.992012835744344e-13,0.8868629907030399,0.38,0.247,2.3322357159910874e-8,2,BC031781,Fat
1.0877958037449395e-12,0.5926404854573901,0.768,0.655,2.5390241855210632e-8,2,Fam107b,Fat
1.1189201297714332e-12,0.42287509622399444,0.9,0.811,2.611671474899502e-8,2,Klf2,Fat
1.1762261130716013e-12,0.7619594985447815,0.477,0.353,2.7454293705204245e-8,2,Arid5a,Fat
1.3472002236195275e-12,0.4111596578594501,0.693,0.629,3.144500041950339e-8,2,Pde4b,Fat
1.5273681701460819e-12,0.29663203393634774,0.83,0.79,3.56503004593797e-8,2,Hsp90aa1,Fat
2.1393412506194904e-12,0.9609612528416744,0.307,0.168,4.9934364130709525e-8,2,Trp53inp2,Fat
2.4077862105237803e-12,0.4472747124728489,0.471,0.324,5.620013793983556e-8,2,Itgb7,Fat
2.5044693980523893e-12,0.7881500123350609,0.338,0.235,5.845682021994082e-8,2,Cnnm4,Fat
3.1180556215410526e-12,1.3042101633823062,0.332,0.209,7.277853626238971e-8,2,Dusp3,Fat
5.9242162463812236e-12,0.5032081165623872,0.793,0.673,1.3827713140678415e-7,2,Snx5,Fat
7.684633931621763e-12,0.4910048383483785,0.579,0.42,1.793670405979836e-7,2,Trim25,Fat
1.0673453618138076e-11,0.48305058417318225,0.793,0.681,2.4912908090096084e-7,2,Rap1b,Fat
2.6215921538278315e-11,0.5262933723459255,0.481,0.384,6.119058246249541e-7,2,Tuba4a,Fat
3.403072547597175e-11,0.7599873592770443,0.415,0.319,7.943111633346566e-7,2,Nfe2l2,Fat
3.650119598911692e-11,0.29999833038189117,0.886,0.799,8.519744155819781e-7,2,Srsf2,Fat
5.376125620407901e-11,0.461316373817084,0.575,0.452,1.2548414810594082e-6,2,B4galnt1,Fat
8.600463770684131e-11,0.792764689252432,0.407,0.272,2.007434248715383e-6,2,Fam69a,Fat
1.9616119901550677e-10,1.2699413020707717,0.274,0.22,4.5785985462209436e-6,2,Tsc22d1,Fat
2.3238188379523972e-10,0.751303931319752,0.421,0.286,5.42402554966469e-6,2,Plek,Fat
3.7436737726019375e-10,0.4510889299535368,0.336,0.198,8.738108952630182e-6,2,H2-Eb2,Fat
6.483219042268242e-10,0.8969848455719553,0.357,0.261,1.5132481566558305e-5,2,Ifrd1,Fat
9.974453751459234e-10,0.780157891182796,0.324,0.195,2.3281372501281e-5,2,Plekho2,Fat
1.3132052208291037e-9,0.4898093329671003,0.328,0.195,3.065152305937211e-5,2,Cd86,Fat
1.4213102084284396e-9,0.4958775675514637,0.629,0.531,3.317480157492821e-5,2,Selk,Fat
1.6926525202249454e-9,0.9686380287647904,0.255,0.153,3.950820247457045e-5,2,Ets2,Fat
1.8338216903317985e-9,0.7688929885426261,0.373,0.244,4.280323207403451e-5,2,Smad7,Fat
3.917970770987968e-9,0.5721340159519024,0.251,0.148,9.144935576563017e-5,2,Ptp4a1,Fat
7.554905661672671e-9,0.5409258768818619,0.651,0.528,1.763390530491018e-4,2,Cd2,Fat
1.043477071062902e-8,0.4082610938041329,0.336,0.322,2.4355798315679194e-4,2,Cstb,Fat
1.9074007641485098e-8,0.49787199908364776,0.454,0.411,4.452064123599037e-4,2,Gpr18,Fat
2.320020494201008e-8,0.8223710299529143,0.353,0.26,5.415159835514573e-4,2,Odc1,Fat
2.7502453417945914e-8,0.32917067575967707,0.938,0.896,6.419347652282756e-4,2,Cnbp,Fat
4.131278217222218e-8,0.7472676199040276,0.425,0.31,9.642816486818378e-4,2,Itprip,Fat
4.2818928243926084e-8,0.828355462225451,0.257,0.16,9.994366041414788e-4,2,Orai1,Fat
4.558360834915288e-8,0.5889133653063325,0.458,0.345,0.0010639670024775773,2,Stap1,Fat
5.089910374448293e-8,0.4922975472280724,0.504,0.393,0.001188035980499976,2,Skil,Fat
5.446529068313585e-8,0.36005860836875136,0.726,0.596,0.0012712743498350739,2,Sik1,Fat
6.474041528984573e-8,0.37052714658832553,0.282,0.347,0.0015111060332802892,2,Uchl3,Fat
7.04112395504841e-8,0.6357366385205019,0.475,0.41,0.0016434687423478496,2,Ppp1r11,Fat
8.777376001679713e-8,0.6576548731904532,0.402,0.282,0.002048727332552062,2,Isy1,Fat
1.2139705005023806e-7,0.7812164593754289,0.27,0.167,0.0028335285452226067,2,Flcn,Fat
1.6195920613600488e-7,0.7063662138603721,0.284,0.203,0.0037802898304204902,2,Lmna,Fat
1.6391297997425713e-7,0.7210871752979076,0.373,0.288,0.0038258928655791357,2,Egln2,Fat
1.6474344971978792e-7,0.25313779979666506,0.517,0.57,0.0038452768599095697,2,Samhd1,Fat
1.7252949284629754e-7,0.2580310380631863,0.998,0.999,0.004027010892525431,2,Rps29,Fat
1.801270366815131e-7,0.6266339353754873,0.334,0.235,0.004204345163183198,2,Snx8,Fat
2.5459100560173474e-7,0.6386073313911931,0.29,0.277,0.005942408661750091,2,Slc2a1,Fat
3.618714206130931e-7,0.3194928000346371,0.276,0.172,0.008446440828530206,2,Tob1,Fat
3.8939492691055406e-7,0.37437838219814346,0.459,0.382,0.009088866989019243,2,Map2k1,Fat
8.37567899939507e-7,0.4964099294145914,0.305,0.286,0.019549672352488032,2,Gtf2b,Fat
1.0925078940378786e-6,0.38626580061104665,0.77,0.697,0.025500226754738127,2,Sqstm1,Fat
1.8012825680135679e-6,0.6426337559301256,0.295,0.209,0.04204373642000469,2,8430410A17Rik,Fat
1.9208703611142762e-6,0.42313406284715604,0.263,0.282,0.04483503509876832,2,Nubp1,Fat
1.9883888949687914e-6,0.41932767908099056,0.544,0.427,0.04641098519746656,2,Lmbrd1,Fat
2.027463405827316e-6,0.26878735783608043,0.442,0.342,0.04732302335541538,2,Lats2,Fat
2.1068901754190286e-6,0.5641707661745974,0.346,0.286,0.049176923584455544,2,Gramd3,Fat
2.19645510509963e-6,0.45775615494761457,0.531,0.501,0.05126745860813046,2,Tmed10,Fat
2.2751318696483604e-6,0.5736887402825976,0.434,0.383,0.05310385296946238,2,Fam105b,Fat
2.3718043574463253e-6,0.4357624855033153,0.307,0.225,0.05536028550715468,2,Trex1,Fat
2.4858795572651485e-6,0.28482548232708904,0.6,0.494,0.05802291474612583,2,Hexb,Fat
2.4922123327321442e-6,0.3537606720111368,0.309,0.204,0.05817072805830098,2,Rhob,Fat
3.609224595062873e-6,0.27014393926038416,0.865,0.78,0.08424291127336252,2,Ctss,Fat
8.510882905801654e-6,0.4289034201866775,0.755,0.693,0.1986525179043164,2,Dad1,Fat
8.642087067829784e-6,0.2606234219738015,0.442,0.344,0.201714954250215,2,Fxyd5,Fat
1.0544584490407472e-5,0.7363793389221653,0.378,0.305,0.2461211465906008,2,Zfp622,Fat
1.4174272044511523e-5,0.4743537836977856,0.485,0.406,0.3308416837909435,2,Wbp2,Fat
1.4808077329886307e-5,0.4791391129601612,0.272,0.185,0.3456353329568763,2,Adck3,Fat
1.548738751355119e-5,0.4284654660100742,0.315,0.214,0.36149111195379835,2,Pgap1,Fat
1.6677410244554195e-5,0.46214533972929495,0.461,0.4,0.38926743251813944,2,Zfand5,Fat
1.731076083698441e-5,0.5520396589443237,0.375,0.401,0.4040504686960531,2,Irf4,Fat
1.91026964513918e-5,0.375192266033598,0.334,0.231,0.445876037871936,2,Gm8369,Fat
1.9468157516475355e-5,0.6466204474138664,0.324,0.255,0.45440626459205125,2,Cdt1,Fat
2.147709253602369e-5,0.5124803473416142,0.473,0.389,0.5012968168833289,2,Atp2b1,Fat
2.746442809273837e-5,0.5066269785332693,0.417,0.35,0.6410472161126063,2,Sbds,Fat
3.7435708025199406e-5,0.3135463411212269,0.266,0.286,0.8737868610161793,2,Bcl7b,Fat
3.91597370769067e-5,0.33374723482251234,0.427,0.344,0.9140274231120793,2,Stt3b,Fat
4.795600348972206e-5,0.5480479875305102,0.342,0.26,1,2,Ndel1,Fat
5.849515037097084e-5,0.40746797252399336,0.616,0.572,1,2,D8Ertd738e,Fat
7.358898939790098e-5,0.41110363764020974,0.297,0.226,1,2,Bcl6,Fat
8.692044034995237e-5,0.32132874055024185,0.512,0.519,1,2,Itsn2,Fat
9.051252961659422e-5,0.3655610464496206,0.535,0.437,1,2,Btla,Fat
1.1413188642211367e-4,0.38003963525070805,0.4,0.309,1,2,Fosb,Fat
1.3300971182713344e-4,0.27724335843106207,0.732,0.689,1,2,Ezr,Fat
1.6192987923710386e-4,0.6651431999637532,0.332,0.269,1,2,Spty2d1,Fat
1.6309105319469152e-4,0.48680191102734316,0.388,0.304,1,2,Ccnt1,Fat
1.6573536268933744e-4,0.5100724696447285,0.346,0.292,1,2,Ppp3cc,Fat
1.7449618400506518e-4,0.37263060411415605,0.514,0.435,1,2,Dmxl1,Fat
1.9966221672940284e-4,0.7184157643859823,0.365,0.298,1,2,Twf1,Fat
2.0511292444031504e-4,0.45810936690613513,0.446,0.355,1,2,Emd,Fat
3.47041618025994e-4,0.5901916042094459,0.261,0.222,1,2,Gadd45b,Fat
3.5088349108724874e-4,0.3051329143228161,0.272,0.334,1,2,Snx6,Fat
4.6199644431126497e-4,0.4382378934401041,0.71,0.694,1,2,Clk1,Fat
5.923714838407222e-4,0.41216268182493465,0.326,0.261,1,2,Bmp2k,Fat
6.446025562463455e-4,0.450207500166397,0.444,0.464,1,2,Zc3h15,Fat
6.62274849810118e-4,0.35027012900152155,0.593,0.529,1,2,Sec62,Fat
6.637872581308718e-4,0.5189884678825663,0.353,0.278,1,2,Tgoln1,Fat
6.732020679111913e-4,0.5022214809706682,0.355,0.333,1,2,H47,Fat
7.837488265433941e-4,0.35377482005869343,0.498,0.467,1,2,Birc3,Fat
7.955130001924865e-4,0.2957921995192976,0.591,0.589,1,2,Cd164,Fat
8.229361414824399e-4,0.26845358646990736,0.27,0.336,1,2,Cfdp1,Fat
8.315790942194582e-4,0.34432078292488555,0.454,0.437,1,2,Tm9sf2,Fat
0.0010066692939767554,0.5764348650542179,0.257,0.186,1,2,Tiparp,Fat
0.0011291545740636556,0.3361132546926582,0.311,0.237,1,2,Chd7,Fat
0.0012489138381443841,0.4284139596145051,0.249,0.252,1,2,Bre,Fat
0.0015393353130621137,0.40279460598029715,0.452,0.39,1,2,Sypl,Fat
0.0017994672776492336,0.44014633983160545,0.417,0.384,1,2,Tomm20,Fat
0.0019418513526166688,0.35574937041412014,0.51,0.432,1,2,Snx9,Fat
0.00206099080013003,0.3281439548754381,0.367,0.29,1,2,Serinc1,Fat
0.0023273769610793736,0.45161750610933105,0.353,0.3,1,2,Il10ra,Fat
0.002663817804817632,0.3657017916961589,0.427,0.362,1,2,Aff4,Fat
0.002802551437378105,0.290491183025277,0.45,0.372,1,2,Hbp1,Fat
0.002941701869734608,0.26445777292728323,0.22,0.264,1,2,Tank,Fat
0.0030144804723122877,0.46939104893910244,0.264,0.195,1,2,Rassf3,Fat
0.003149573735950641,0.26223365492483586,0.342,0.395,1,2,Polr2l,Fat
0.0036444653978589033,0.5720641462897742,0.405,0.364,1,2,Prdx6,Fat
0.003660170268303724,0.3594456616815771,0.423,0.45,1,2,Sfr1,Fat
0.0037962336454192423,0.4012417906725818,0.392,0.317,1,2,Kctd12,Fat
0.004384668621686319,0.5230267366111323,0.328,0.298,1,2,Ddx42,Fat
0.004571053964979725,0.4007127169760185,0.292,0.262,1,2,Ephx1,Fat
0.004652380882021526,0.3956793036768991,0.328,0.257,1,2,Pld3,Fat
0.004678116444442376,0.40964706320573185,0.365,0.311,1,2,Tfam,Fat
0.0049811888279860305,0.3032419361186509,0.392,0.35,1,2,Cyp4f18,Fat
0.005632580024288442,0.3898762019444302,0.483,0.427,1,2,Rnf130,Fat
0.005974351042058978,0.5096583262047494,0.442,0.416,1,2,Slc3a2,Fat
0.006236236071253231,0.3383072604401889,0.45,0.453,1,2,Sesn1,Fat
0.006994449556315992,0.3691764146231291,0.373,0.308,1,2,Pim1,Fat
0.00709590808388375,0.4580351346052103,0.272,0.216,1,2,Sfn,Fat
0.00743189295474776,0.3180169312652028,0.226,0.262,1,2,Eny2,Fat
0.0077104083595677785,0.4500170731427753,0.346,0.289,1,2,Pisd-ps1,Fat
0.00800009280328901,0.4885169328323622,0.292,0.227,1,2,Eif2ak3,Fat
0.008103516141375333,0.39000738282134373,0.255,0.189,1,2,Frat1,Fat
0.009083135647855326,0.35306196205690954,0.245,0.253,1,2,D19Ertd737e,Fat
0.009352607671863545,0.36444982075301624,0.251,0.277,1,2,Wbp4,Fat
4.152237960165427e-88,5.334779456093528,0.691,0.464,9.691738622822124e-84,3,Dcn,Heart
1.8643302077454343e-70,4.3681478020958115,0.345,0.197,4.3515331378986183e-66,3,Igfbp7,Heart
3.2586262198420233e-68,4.0397579489538344,0.545,0.428,7.605959459733266e-64,3,Sparc,Heart
1.976185947316135e-60,5.040367722920691,0.309,0.125,4.612615619630591e-56,3,Fbln1,Heart
5.110391122080544e-59,4.646972390498554,0.273,0.107,1.1928163918048198e-54,3,Timp3,Heart
1.0675126585111139e-54,4.300384474166355,0.382,0.126,2.491681296230791e-50,3,Lum,Heart
1.2450964920714077e-53,4.426078614633588,0.418,0.094,2.9061797221438727e-49,3,Cfh,Heart
5.1816805861797246e-52,4.076967524696665,0.4,0.12,1.2094560656202095e-47,3,Ccdc80,Heart
1.0298797156604406e-51,4.438779796697561,0.436,0.222,2.403842244323034e-47,3,Mgp,Heart
4.274152355376089e-48,3.8133793993342118,0.273,0.144,9.976299012683328e-44,3,Sparcl1,Heart
1.1262129692565566e-47,4.307189726443102,0.455,0.18,2.6286936915417286e-43,3,Serping1,Heart
1.9783159077011058e-45,4.614461127689415,0.4,0.137,4.617587160165151e-41,3,Dpt,Heart
2.8651685752393514e-45,3.781054979343468,0.309,0.11,6.68758997146617e-41,3,Tm4sf1,Heart
2.1813129132835068e-44,4.5181955625338555,0.6,0.037,5.091402470895033e-40,3,Fgl2,Heart
3.3456920729886534e-44,4.338483766709505,0.345,0.113,7.809179867562816e-40,3,Bgn,Heart
2.6824160598084804e-43,4.103109806060338,0.418,0.207,6.261027325198975e-39,3,Ly6c1,Heart
3.2591394756032785e-42,4.523403756762776,0.273,0.133,7.607157450005612e-38,3,Col3a1,Heart
2.4991850975305983e-41,4.968174471320003,0.291,0.167,5.83334793614617e-37,3,C1qb,Heart
9.506536822363523e-41,4.451698580255297,0.527,0.344,2.2189207597078697e-36,3,Lyz2,Heart
1.9182791568443857e-40,3.654544759046937,0.327,0.086,4.4774553799904806e-36,3,Mmp2,Heart
2.1178436285001776e-40,3.8125888125900183,0.436,0.18,4.943258813282264e-36,3,Gpx3,Heart
5.473798878434762e-40,3.985402165360414,0.618,0.027,1.2776393962154578e-35,3,Dok2,Heart
1.0517917137808079e-38,3.514495701830259,0.655,0.044,2.4549870391357836e-34,3,Fyb,Heart
2.2755835095398025e-38,3.4658934959467924,0.4,0.151,5.311439469616853e-34,3,Ptrf,Heart
2.4690999300212567e-37,3.8833141356356364,0.6,0.036,5.763126146662615e-33,3,Skap1,Heart
5.6837437737736765e-37,3.486250030288437,0.509,0.031,1.326642634236514e-32,3,Cd3g,Heart
1.4782409352428937e-36,4.218938417533658,0.291,0.064,3.4503621669504384e-32,3,Lpl,Heart
1.797751680655183e-36,4.061396629470947,0.509,0.026,4.1961321978172627e-32,3,S100a4,Heart
3.9154319159556935e-35,4.597848510401341,0.364,0.08,9.139009635032185e-31,3,Fstl1,Heart
4.6198099783889116e-35,3.1557984898082623,0.6,0.026,1.0783098470557558e-30,3,Thy1,Heart
1.4703492552160505e-33,3.648137593671055,0.655,0.05,3.4319421965997835e-29,3,Rgs1,Heart
1.515538133862583e-33,3.0778508161810576,0.8,0.204,3.537417558248655e-29,3,Id2,Heart
2.5129381453202724e-33,3.8321698230783348,0.455,0.039,5.865448924992048e-29,3,Nkg7,Heart
7.063267268745905e-32,4.567529370086273,0.291,0.064,1.6486372131979818e-27,3,Ltbp4,Heart
1.3879283250545656e-31,4.299734493276911,0.455,0.017,3.239563503509862e-27,3,Cxcr6,Heart
6.113188191509854e-31,3.558217320025183,0.545,0.024,1.426879255780315e-26,3,Il2rb,Heart
7.67577472191802e-30,3.930117454231053,0.527,0.041,1.791602577842885e-25,3,Lcp2,Heart
9.314872025056403e-30,3.5684497628036134,0.564,0.042,2.174184279368415e-25,3,Lat,Heart
1.5189340999277372e-29,3.7587814697672104,0.473,0.043,3.5453440826413313e-25,3,Ctla2a,Heart
6.887269555884911e-29,4.165556931890878,0.4,0.015,1.6075575870390973e-24,3,Ccr2,Heart
1.5945589389154544e-28,2.5464362668348954,0.564,0.292,3.721860019322562e-24,3,Anxa2,Heart
1.6862675058727438e-28,3.976003092654106,0.364,0.006,3.935916985457571e-24,3,Gm4956,Heart
1.3658686817576614e-27,2.3324989758425314,0.673,0.23,3.188074090090558e-23,3,S100a6,Heart
1.645884258186019e-27,1.9256024928290154,0.891,0.349,3.841658447031987e-23,3,Fxyd5,Heart
1.772840394543028e-27,4.452038233896312,0.436,0.024,4.137986764902882e-23,3,Sema4a,Heart
2.507592754151532e-27,3.333049193997286,0.255,0.12,5.852972247465091e-23,3,Olfml3,Heart
5.175263158283884e-27,3.1387072998871606,0.291,0.11,1.2079581737750413e-22,3,Pmp22,Heart
6.4358467473791674e-27,3.211074657779027,0.436,0.185,1.5021909893057715e-22,3,Cd63,Heart
8.473968183433907e-27,4.340715289024512,0.418,0.053,1.9779089136953082e-22,3,Gata3,Heart
1.3676340743947643e-26,3.394078875766818,0.509,0.042,3.1921946930448194e-22,3,Ms4a4b,Heart
5.0055334023445093e-26,4.1811837728318215,0.364,0.064,1.168341551441232e-21,3,Nrp1,Heart
5.520980435399784e-26,4.15180854929329,0.4,0.036,1.2886520434266637e-21,3,Metrnl,Heart
1.8206066082779849e-25,3.3233079794908695,0.455,0.02,4.249477884381645e-21,3,Bcl11b,Heart
1.9654942945048845e-25,3.1663184093251986,0.455,0.023,4.587660232803851e-21,3,Itk,Heart
2.6353859224332215e-25,2.945865524528412,0.509,0.053,6.151254281551382e-21,3,Ppm1h,Heart
5.386066717609046e-25,4.0114034992464545,0.345,0.02,1.2571618325571274e-20,3,Rora,Heart
1.21021593723963e-24,2.9963492412274073,0.255,0.123,2.82476501911102e-20,3,Ckb,Heart
1.6333134079234078e-24,3.5048718992083425,0.436,0.05,3.8123168254340265e-20,3,Socs2,Heart
2.4368470016376745e-24,3.7501951137237692,0.364,0.009,5.687844586522496e-20,3,Cd226,Heart
4.322487478042845e-24,3.3741154736711914,0.418,0.079,1.0089118022499804e-19,3,Tmem176a,Heart
5.122458931490698e-24,2.671527347059982,0.309,0.12,1.1956331391992437e-19,3,Cd34,Heart
6.209447341196966e-24,4.373465787835208,0.255,0.084,1.4493471039087838e-19,3,Fabp4,Heart
2.2515096679744602e-23,2.609254917134601,0.745,0.227,5.255248716019188e-19,3,AW112010,Heart
2.5268370853156277e-23,4.007760735488845,0.4,0.018,5.897890440835206e-19,3,Cxcr3,Heart
3.4683696447672466e-23,3.131749731504608,0.545,0.164,8.09552158785123e-19,3,Tmem176b,Heart
5.00299027765045e-23,3.306288795994856,0.291,0.155,1.1677479607063915e-18,3,Cyr61,Heart
1.2205348709539273e-22,1.1493065419937594,0.909,0.668,2.8488504422935616e-18,3,Ldha,Heart
2.0344609189394367e-22,3.084908471881765,0.418,0.02,4.7486352308965395e-18,3,Cd3e,Heart
3.604439753591975e-22,1.7246885057339654,0.764,0.289,8.413122828859029e-18,3,Ccnd2,Heart
5.3437939133379175e-22,3.7938175639149274,0.436,0.039,1.2472949373122033e-17,3,Cish,Heart
5.905891251701614e-22,1.986958712447918,0.855,0.272,1.3784940770596739e-17,3,Ahnak,Heart
8.82178869164583e-22,3.597027025786508,0.309,0.009,2.0590936985170533e-17,3,Tesc,Heart
1.2282068178526258e-21,2.978085863924292,0.545,0.098,2.866757533549814e-17,3,Acot7,Heart
2.1224443444372177e-21,3.7015680582677124,0.255,0.004,4.95399734435091e-17,3,Podnl1,Heart
2.3292272737700533e-21,3.7168433200248874,0.382,0.023,5.436649379706681e-17,3,Ctsw,Heart
4.9772337557464626e-21,2.2896547312379196,0.6,0.116,1.161736130928782e-16,3,Fam105a,Heart
1.7471675129642175e-20,1.7143498687333913,0.927,0.498,4.07806369200978e-16,3,Ctsd,Heart
1.8079779807777405e-20,3.4336054223018557,0.455,0.039,4.2200014049333244e-16,3,Tcf7,Heart
2.075619587581745e-20,2.9243865348865112,0.255,0.081,4.844703679374551e-16,3,Cx3cr1,Heart
3.135622603748173e-20,2.331978893218527,0.745,0.224,7.31885671940861e-16,3,Tmem66,Heart
3.96355988473945e-20,3.066470312308983,0.418,0.036,9.25134512697035e-16,3,Cd3d,Heart
9.575533551193547e-20,4.003455089611326,0.309,0.019,2.2350252861840858e-15,3,F2r,Heart
1.2661171055211368e-19,2.839542620443547,0.309,0.121,2.9552439359968855e-15,3,Tmem119,Heart
1.271604627808927e-19,2.233990920297005,0.818,0.308,2.9680523617688164e-15,3,Lgals1,Heart
1.4545688801586754e-19,3.8314317528006083,0.4,0.129,3.395109223178364e-15,3,Igfbp4,Heart
1.9538287500424053e-19,3.3501789165379376,0.255,0.084,4.560431685473978e-15,3,Itgb5,Heart
2.7366935284520356e-19,3.5715854728589465,0.327,0.033,6.387716364759896e-15,3,Ccl5,Heart
1.3342024609107684e-18,3.451080322522394,0.345,0.031,3.1141619640118246e-14,3,Zap70,Heart
3.6236808622053025e-18,2.357047241647403,0.782,0.523,8.458033500473396e-14,3,Dusp1,Heart
5.8608198038745125e-18,3.7163427712005497,0.291,0.014,1.3679739504223499e-13,3,Klrk1,Heart
7.10148863441754e-18,2.567399601543155,0.527,0.08,1.657558462159398e-13,3,Tnfrsf18,Heart
1.004639958925472e-17,2.2636211055466062,0.6,0.133,2.344930128127944e-13,3,Itm2c,Heart
1.4169494927800747e-17,1.7896957684527361,0.673,0.161,3.3073018110979723e-13,3,Hcst,Heart
1.895224866293421e-17,3.0127128802629537,0.327,0.098,4.4236443604154743e-13,3,Tubb6,Heart
2.100032349461448e-17,3.463696255519949,0.273,0.01,4.901685506877966e-13,3,Itga1,Heart
3.091129137572795e-17,3.270050915296251,0.291,0.102,7.215004520008661e-13,3,Ecm1,Heart
3.3679390936655745e-17,2.8138783112482253,0.291,0.119,7.861106638524817e-13,3,Timp2,Heart
6.218308355361308e-17,2.6731194792746305,0.291,0.079,1.451415353224883e-12,3,Ldhb,Heart
8.273516004719353e-17,2.9491373681475395,0.255,0.133,1.9311213706615443e-12,3,Rnase4,Heart
8.479978167842359e-17,1.9487016459812216,0.655,0.144,1.9793117041560847e-12,3,Sept9,Heart
1.3056986331356632e-16,2.6123152115371093,0.545,0.093,3.0476311796019514e-12,3,Ms4a6b,Heart
1.7400800115133377e-16,3.4438935146907106,0.291,0.011,4.061520754873282e-12,3,Icos,Heart
3.487367014921323e-16,2.5212285074264633,0.473,0.06,8.13986334952786e-12,3,Inpp4b,Heart
5.393495166480401e-16,1.8357299749362923,0.836,0.465,1.2588957068081906e-11,3,Selplg,Heart
6.689140880124395e-16,2.669369914137467,0.4,0.078,1.561312372829835e-11,3,Lime1,Heart
8.311564327545681e-16,3.162226415116641,0.273,0.044,1.9400022296924373e-11,3,Pam,Heart
1.0144580869019676e-15,2.8750500588553605,0.291,0.045,2.3678466206378825e-11,3,Tnfrsf1a,Heart
1.1504074323519215e-15,0.9528871957989811,0.909,0.608,2.68516598785262e-11,3,Tagln2,Heart
1.3087854855611003e-15,1.7010659497573446,0.873,0.457,3.054836201848164e-11,3,Ifngr1,Heart
1.4448527339807646e-15,2.5974712143414735,0.309,0.088,3.3724307663845024e-11,3,S100a16,Heart
1.8114480061721403e-15,2.0972598502343605,0.491,0.21,4.2281007912063924e-11,3,Lmna,Heart
1.8422596204258166e-15,3.660073919162051,0.309,0.019,4.3000181800358985e-11,3,Cd96,Heart
1.960254057033889e-15,2.494624897223881,0.6,0.153,4.5754289945228e-11,3,Lck,Heart
2.0144063572283713e-15,2.555992654256641,0.345,0.127,4.7018258784067415e-11,3,Csf1r,Heart
2.0773807895806117e-15,3.009141985817789,0.327,0.07,4.8488145009601054e-11,3,Gpr34,Heart
2.552690862816835e-15,2.7186639774445567,0.345,0.031,5.958235742900774e-11,3,Chn2,Heart
4.195416069916282e-15,2.649215809444945,0.382,0.201,9.792520648791594e-11,3,Ifitm3,Heart
6.992642028259375e-15,2.3711034757491447,0.473,0.094,1.6321525758160206e-10,3,Emb,Heart
7.322459266082043e-15,3.098085485131489,0.291,0.022,1.7091352172962096e-10,3,Tox,Heart
7.661437092075877e-15,1.9137390466521378,0.745,0.303,1.7882560316614304e-10,3,Itgb2,Heart
1.3148309519747286e-14,1.812814103132546,0.636,0.152,3.0689469250042143e-10,3,Leprotl1,Heart
1.755241995823253e-14,2.2981388393926006,0.473,0.09,4.096910342451055e-10,3,Gpr65,Heart
2.4796688083243915e-14,3.285506844807694,0.327,0.082,5.787794965509962e-10,3,Fcer1g,Heart
2.633547144176182e-14,2.724906912960011,0.273,0.029,6.146962389221626e-10,3,Rhoc,Heart
