p_val,avg_logFC,pct.1,pct.2,p_val_adj,tissue_subtissue,genes
0.030005233516174373,-2.0536505948979253,0.102,0.223,1,Fat: GAT,Ftsj31
0.030056946143696604,-1.3055712376995325,0.041,0.157,1,Fat: GAT,Rbms21
0.03008492692070265,-0.4217569627720952,0.245,0.396,1,Fat: GAT,Psmc41
0.030098640411854102,-1.9953301647858919,0.02,0.123,1,Fat: GAT,Zfp4143
0.030115194060847793,-1.6428351009171926,0.041,0.151,1,Fat: GAT,Stard3nl2
0.03012815586051699,-2.82827325170221,0.02,0.12,1,Fat: GAT,Setdb21
0.030142455873661003,-0.6254570254529517,0.163,0.301,1,Fat: GAT,Fam195b1
0.030210487727746007,-0.523375004473082,0.122,0.278,1,Fat: GAT,Cdc123
0.030449521722828717,-1.6561499798946704,0.041,0.151,1,Fat: GAT,Mad2l13
0.030488536248778248,-1.0012277363136421,0.286,0.404,1,Fat: GAT,Srsf61
0.03052913278098191,-1.1317708201023504,0.102,0.237,1,Fat: GAT,Kpna23
0.03057588257238317,-0.714551610786013,0.592,0.708,1,Fat: GAT,Spib3
0.03065332575239503,-1.9599452838106257,0.102,0.224,1,Fat: GAT,Upf3b
0.030767880428718898,-1.0391799046569101,0.163,0.3,1,Fat: GAT,Ccnd23
0.030785464787728693,-1.563447384656983,0.061,0.18,1,Fat: GAT,Setd32
0.030838055439234943,-0.5410658025487143,0.327,0.5,1,Fat: GAT,Camk2d2
0.030882924656378284,-0.5083517869740231,0.939,0.944,1,Fat: GAT,Serinc31
0.03097085684470825,-0.828078474834084,0.02,0.121,1,Fat: GAT,Csf1r2
0.031031409296529377,-0.35795250328197814,0.306,0.185,1,Fat: GAT,B4galt53
0.031077106325394607,-0.3018653955503412,0.245,0.422,1,Fat: GAT,Nudt32
0.03125587273348292,-1.0034855652576056,0.041,0.155,1,Fat: GAT,Znhit2-ps1
0.03130058190672437,-0.7048614990168005,0.041,0.157,1,Fat: GAT,Ppif1
0.03148846341249108,-2.638668093352561,0.061,0.172,1,Fat: GAT,Wdr182
0.031671533264427315,-2.9692214427168726,0.061,0.174,1,Fat: GAT,Scd23
0.03176325744758734,-0.5913731233617332,0.041,0.158,1,Fat: GAT,1700052N19Rik2
0.03182276048359334,-0.4105589585338256,0.265,0.442,1,Fat: GAT,Stk4
0.03185486477221414,-0.8609993838902397,0.082,0.208,1,Fat: GAT,Mkln13
0.03186858351714672,-0.38912859839352354,0.347,0.522,1,Fat: GAT,Tcf33
0.03190088527543667,0.5900994378592244,0.204,0.108,1,Fat: GAT,Bsdc11
0.03198381805543213,-1.3179706937377547,0.102,0.224,1,Fat: GAT,Mrpl401
0.03204913022201279,-0.5833335499762207,0.49,0.624,1,Fat: GAT,Ncor11
0.032079800946795294,-2.340232583619311,0.02,0.12,1,Fat: GAT,Nup2053
0.03208114495419427,-0.4469418390275628,0.082,0.214,1,Fat: GAT,Pafah1b21
0.032095820953634,-0.47202305529327937,0.061,0.184,1,Fat: GAT,Aaas2
0.03213647106215251,-0.8464857617650257,0.082,0.209,1,Fat: GAT,Mcm33
0.032168486021035884,-3.0329235374789443,0.061,0.171,1,Fat: GAT,Cyhr12
0.03218143402616803,0.7108159103159135,0.184,0.094,1,Fat: GAT,Sgpp2
0.0321900545125543,-2.1842941679420744,0.122,0.241,1,Fat: GAT,Sfxn12
0.03219342299201354,-1.0558988283926674,0.184,0.317,1,Fat: GAT,Gspt11
0.0322641578312247,-2.468574514511034,0.061,0.173,1,Fat: GAT,Pcyt21
0.03231416924451496,-0.37694348689714996,0.449,0.618,1,Fat: GAT,Lbh1
0.03239072021994495,-1.0363742786851633,0.102,0.232,1,Fat: GAT,Fam53b3
0.0324189846126934,-0.29373099569235617,0.327,0.472,1,Fat: GAT,Psmc3
0.03246020523866735,0.5116343067824944,0.714,0.695,1,Fat: GAT,Sqstm13
0.03251295064989717,-2.5182499403863137,0.041,0.146,1,Fat: GAT,Sfi13
0.032533366564274066,-1.6864352927032638,0.224,0.36,1,Fat: GAT,Upf12
0.032538496805716514,-0.26626312946349007,0.122,0.266,1,Fat: GAT,Fam60a2
0.032625234954487395,0.5495235441052762,0.49,0.378,1,Fat: GAT,Aff42
0.03269041379078531,-0.48415562770703513,0.469,0.608,1,Fat: GAT,Pten1
0.032697101554033624,-2.0492652324042586,0.061,0.177,1,Fat: GAT,Ppfia13
0.032811471416408715,-0.6046407607122966,0.224,0.372,1,Fat: GAT,Psmc12
0.03306338886930361,-0.35725192538253925,0.143,0.284,1,Fat: GAT,Nsun22
0.03309552913239478,-0.28310999245809665,0.449,0.644,1,Fat: GAT,Atp5f1
0.0330967363058809,-0.6918642324793707,0.184,0.321,1,Fat: GAT,C1qbp2
0.033160278710484235,-0.6686322892481491,0.061,0.181,1,Fat: GAT,Exosc73
0.033175582712302656,1.5365006707492248,0.122,0.054,1,Fat: GAT,Zbtb6
0.03322361870798685,-0.393217121118818,0.082,0.218,1,Fat: GAT,Commd22
0.0332682544218653,-1.514834218781378,0.041,0.154,1,Fat: GAT,Dgcr82
0.03327087146836797,-3.9087167159777327,0.02,0.116,1,Fat: GAT,Cdca83
0.03338064856079443,-3.1650751940759223,0.041,0.144,1,Fat: GAT,Mms192
0.033384153378065565,1.4523432972529458,0.163,0.083,1,Fat: GAT,Mafg3
0.03341111570890785,-2.913409331036608,0.02,0.117,1,Fat: GAT,Tdp13
0.03342102336856025,-0.4678986919298662,0.204,0.338,1,Fat: GAT,Gabpb23
0.033558852589949735,-0.41238204585581073,0.347,0.518,1,Fat: GAT,Atp6v1g1
0.033573466443783596,-0.4848115885122777,0.245,0.405,1,Fat: GAT,Rab1b1
0.033618827405598795,-0.5324386752684775,0.265,0.41,1,Fat: GAT,Hspa92
0.033625622773445836,-2.4732809948041137,0.061,0.172,1,Fat: GAT,Trappc81
0.0337584485285405,-0.7083473935424713,0.184,0.335,1,Fat: GAT,Parvg2
0.033790777923210204,-0.8158737323526415,0.286,0.416,1,Fat: GAT,Rer11
0.03379754481440318,0.5164589958373131,0.714,0.65,1,Fat: GAT,Fam107b2
0.03386514893222956,0.5321183624966084,0.429,0.299,1,Fat: GAT,Neurl32
0.033887094855699004,-0.7410576861150533,0.122,0.255,1,Fat: GAT,Mcts13
0.033920980411369116,-1.8875279806875533,0.082,0.195,1,Fat: GAT,Bin32
0.03395002043919534,-0.4812281826163618,0.02,0.122,1,Fat: GAT,1810030J14Rik1
0.033999945228409885,-2.3248031051884697,0.041,0.146,1,Fat: GAT,Sephs12
0.03401977154332259,-1.677283939505269,0.061,0.174,1,Fat: GAT,Lman13
0.03410001142424004,-0.6618458551114359,0.041,0.153,1,Fat: GAT,Gpn31
0.03411178964650439,-2.711320953344267,0.061,0.17,1,Fat: GAT,Ppp4r23
0.034123072195640994,-0.5999490729812189,0.245,0.381,1,Fat: GAT,Emd2
0.034185325264475826,-0.29587978612914423,0.245,0.385,1,Fat: GAT,Cux13
0.034333418741328774,-0.7460315513258937,0.306,0.433,1,Fat: GAT,Ndufv21
0.0343480547020598,-1.8677016680045457,0.082,0.195,1,Fat: GAT,2210016F16Rik2
0.03443441543711663,-0.8059510357010833,0.388,0.494,1,Fat: GAT,Rhoh2
0.034442686994679735,-0.683751697592176,0.265,0.418,1,Fat: GAT,Elavl11
0.034477745769577066,-1.1581512149702813,0.102,0.23,1,Fat: GAT,Mdp13
0.034483793768856484,-0.5972504245927843,0.102,0.233,1,Fat: GAT,Blmh2
0.034492445588773,-0.8717619715339961,0.143,0.289,1,Fat: GAT,Trim333
0.03487981011969137,-0.9754485952248229,0.102,0.236,1,Fat: GAT,Zfp2173
0.03497393752481132,-1.4060135749671034,0.061,0.181,1,Fat: GAT,Ehbp1l13
0.03500227160442394,-0.384677604891535,0.082,0.207,1,Fat: GAT,Derl22
0.035002910476838,-1.3494249951286763,0.102,0.222,1,Fat: GAT,AW1120102
0.035044901138308854,0.34299427852618036,0.143,0.293,1,Fat: GAT,Ppp1r102
0.03522699372611897,-0.5586798039668102,0.449,0.602,1,Fat: GAT,Sept71
0.03529453329960032,-0.5424304456462874,0.163,0.315,1,Fat: GAT,Rbm222
0.035315281508241876,0.9829978153347336,0.224,0.131,1,Fat: GAT,Ikzf52
0.03546551444937785,-0.8436926009505847,0.429,0.272,1,Fat: GAT,Ahnak3
0.03551847990785784,0.9446630519372872,0.286,0.186,1,Fat: GAT,Zfp2953
0.03559599773591039,-3.6123482804969016,0.02,0.114,1,Fat: GAT,Spc243
0.03561764652498734,-0.5322556133003085,0.184,0.329,1,Fat: GAT,Pgk1
0.03576401317805582,-1.087123425317535,0.082,0.203,1,Fat: GAT,Irgm13
0.035878532168864656,1.556316295295781,0.102,0.042,1,Fat: GAT,Fosl21
0.03595826637983944,-2.8912116605284797,0.02,0.116,1,Fat: GAT,Ormdl32
0.0359607253100801,-0.49825449608881645,0.163,0.312,1,Fat: GAT,Nsfl1c
0.035962156456302644,-1.0336238187939788,0.061,0.179,1,Fat: GAT,Ankib11
0.03605889151961952,-0.545863758559527,0.388,0.551,1,Fat: GAT,Chd41
0.036116098713329346,-0.3301854131865358,0.102,0.239,1,Fat: GAT,1810035L17Rik3
0.036132115785126616,-0.26415832713303455,0.449,0.611,1,Fat: GAT,Fam49b1
0.03613775965646718,0.5464119663367053,0.163,0.08,1,Fat: GAT,Antxr2
0.036145050637813265,-0.6288713694101213,0.163,0.288,1,Fat: GAT,Rad93
0.03616642636787842,-0.297522603460076,0.143,0.277,1,Fat: GAT,Sppl33
0.036234891020939845,-0.7883881562158037,0.102,0.241,1,Fat: GAT,Hnrnph31
0.03626732334600756,-0.6509335155970439,0.061,0.18,1,Fat: GAT,Ppp4r13
0.036450309281062306,-0.5433509926767908,0.469,0.568,1,Fat: GAT,Atp5o1
0.036541876113496775,-2.3421705928944587,0.02,0.116,1,Fat: GAT,Rbpj2
0.036544630439343195,-3.121884737015229,0.02,0.114,1,Fat: GAT,Ddah23
0.036564992809597324,-0.6228600113004901,0.143,0.279,1,Fat: GAT,Xiap1
0.03656742755159386,0.5456433876082345,0.571,0.449,1,Fat: GAT,Dmxl12
0.036630302968169916,-0.8067822640458446,0.02,0.12,1,Fat: GAT,Cenpw2
0.036639847021798656,-1.1156565968015775,0.041,0.151,1,Fat: GAT,Exoc83
0.03673574407370222,-1.2103610158683114,0.102,0.222,1,Fat: GAT,Trappc12
0.0367525019700906,-1.256500118968595,0.02,0.119,1,Fat: GAT,Hddc23
0.036791670925400394,1.1472631806643694,0.102,0.042,1,Fat: GAT,Tmem140
0.03686725121086926,-3.015082345227055,0.02,0.114,1,Fat: GAT,Casc53
0.03697075878438351,-0.32830408634702657,0.245,0.381,1,Fat: GAT,Ssr23
0.037081937983902045,-1.911895897146619,0.041,0.144,1,Fat: GAT,Rnaseh2b2
0.03723000243543937,-0.27389843018699533,0.612,0.74,1,Fat: GAT,Arpc42
0.037249481740726946,-1.2375112100189254,0.265,0.381,1,Fat: GAT,Tmem1671
0.037301332004133665,-2.1971419981195925,0.02,0.116,1,Fat: GAT,C030048B08Rik2
0.03744565615272498,0.5025576208233504,0.265,0.161,1,Fat: GAT,Ptp4a11
0.037466802910265475,-0.706981773170337,0.122,0.261,1,Fat: GAT,Psmg41
0.03749539736472827,-0.3806691351652267,0.388,0.562,1,Fat: GAT,Gpi1
0.03755675696309903,-1.016266266696145,0.224,0.12,1,Fat: GAT,Serpinf13
0.037672930062888375,-0.46133535517390456,0.184,0.344,1,Fat: GAT,Psmb73
0.03768873226901069,1.2052198060600094,0.102,0.042,1,Fat: GAT,Pou6f1
0.037745337164189624,-2.8834559191779854,0.02,0.113,1,Fat: GAT,Pkmyt13
0.03776946010536397,-1.9049360476759354,0.082,0.195,1,Fat: GAT,Ccdc252
0.037803583176623586,-0.953052892873961,0.061,0.177,1,Fat: GAT,Terf12
0.03790377354536265,-3.1321572498695773,0.041,0.141,1,Fat: GAT,Uhrf13
0.038088666262941204,-0.7022111550380852,0.102,0.231,1,Fat: GAT,Tmem2082
0.038111936011766184,-1.4177555781656834,0.041,0.145,1,Fat: GAT,Rabepk2
0.03814928283335682,-0.49444312517505207,0.143,0.288,1,Fat: GAT,C809132
0.03814991595657197,-0.7784659897582094,0.224,0.347,1,Fat: GAT,Rsl24d12
0.0382393160223048,-0.49230682214638666,0.184,0.334,1,Fat: GAT,Adh51
0.038240653864323924,0.44968519000233886,0.184,0.342,1,Fat: GAT,Far11
0.03825103276499218,-0.7036748228673906,0.469,0.576,1,Fat: GAT,Eif4g13
0.038389399070060753,0.4684142969602485,0.612,0.49,1,Fat: GAT,Add31
0.03845204727362561,-0.7786225019763116,0.082,0.199,1,Fat: GAT,2610027L16Rik2
0.038510926749577706,-1.766982819130556,0.02,0.116,1,Fat: GAT,Daglb2
0.03851571701033413,-1.13758413891351,0.082,0.198,1,Fat: GAT,Faim1
0.03855646371537625,2.0022489686972182,0.102,0.042,1,Fat: GAT,Ulk1
0.03863641579700437,-0.27865526428752485,0.041,0.149,1,Fat: GAT,Pla2g12a3
0.038675492817981216,-0.6856158571065496,0.592,0.668,1,Fat: GAT,4921513D23Rik2
0.03869638077742347,-3.168794666186754,0.02,0.112,1,Fat: GAT,Endod13
0.038739990226759516,-2.6989447622038347,0.041,0.139,1,Fat: GAT,Ccdc411
0.038801742300945255,-1.1777170351454482,0.041,0.149,1,Fat: GAT,Rfxap2
0.03916031041055083,-0.2584706541036397,0.224,0.395,1,Fat: GAT,Nckap1l2
0.03936374943685398,-2.8475715118331513,0.061,0.166,1,Fat: GAT,Clcc11
0.039447578315730404,-0.718117050556156,0.367,0.479,1,Fat: GAT,Dnajc92
0.039512837743362145,-2.81073539472826,0.061,0.164,1,Fat: GAT,Ttc43
0.03956127668119373,-0.6151413450816205,0.224,0.354,1,Fat: GAT,Cpsf22
0.03958231291370355,-1.0844619036064795,0.224,0.357,1,Fat: GAT,Rfc1
0.03975733983196973,-0.4994609706959583,0.449,0.576,1,Fat: GAT,Ywhab2
0.039786086671027204,0.6407568252520361,0.531,0.396,1,Fat: GAT,Glud11
0.039802020881809376,-0.4058016353879901,0.082,0.205,1,Fat: GAT,Thumpd33
0.039843977463494364,-1.1323188903702315,0.082,0.192,1,Fat: GAT,Leprot2
0.03987234787042649,-1.3900542179298339,0.041,0.145,1,Fat: GAT,Umps2
0.040284432076762945,-1.8067154166236077,0.041,0.143,1,Fat: GAT,Snip11
0.04033356271458005,-0.4767409185451088,0.061,0.174,1,Fat: GAT,Thumpd11
0.04040703140819924,-0.42692510142533013,0.245,0.416,1,Fat: GAT,Txn22
0.040441706647954746,-0.27410641274438596,0.082,0.202,1,Fat: GAT,Tmed42
0.04046689045670029,-0.4800906303805266,0.347,0.49,1,Fat: GAT,Snrpd22
0.040500207402741385,-1.2702466486707251,0.041,0.144,1,Fat: GAT,Aak13
0.040538022475850234,-0.2942631279701984,0.184,0.321,1,Fat: GAT,Qk2
0.040558949817153786,1.0903571432084886,0.122,0.056,1,Fat: GAT,Habp4
0.04059132281947057,-2.1230853185681253,0.02,0.114,1,Fat: GAT,BC0889831
0.040688160433690355,-1.437657840226932,0.02,0.113,1,Fat: GAT,Hist1h4h3
0.04076304380112703,-1.999982413237368,0.122,0.231,1,Fat: GAT,Map2k3
0.04079709104112573,-0.574983042736533,0.163,0.287,1,Fat: GAT,Mcrs11
0.040824561732827086,-2.667677513707925,0.061,0.169,1,Fat: GAT,Brf11
0.04089060082203874,-3.5175315521982333,0.02,0.111,1,Fat: GAT,Haus53
0.04091126300116578,-1.1469988422462145,0.02,0.116,1,Fat: GAT,Ddx552
0.04113041795254162,0.3376104595351208,0.531,0.353,1,Fat: GAT,Sepp13
0.041138333906323696,-0.5125335383225735,0.204,0.339,1,Fat: GAT,Slc25a11
0.04125370205882442,-0.33829327325889835,0.082,0.206,1,Fat: GAT,Elp21
0.041378305869175874,-0.3414817512180317,0.082,0.195,1,Fat: GAT,C1galt13
0.04149744029221615,-2.6342838314991033,0.02,0.111,1,Fat: GAT,Slx1b2
0.041547281691371764,0.6997040606006042,0.306,0.198,1,Fat: GAT,Zfp1103
0.04175648798949533,-0.5797042401170112,0.061,0.175,1,Fat: GAT,Cd1d12
0.04178385386577426,-0.5339042841875883,0.224,0.356,1,Fat: GAT,Khsrp2
0.04182549965698931,-0.8766194147775672,0.061,0.175,1,Fat: GAT,Hist1h4n2
0.04192170813239499,-0.34123176923385845,0.531,0.671,1,Fat: GAT,Srsf32
0.04200289359706827,-0.5299948227069438,0.224,0.367,1,Fat: GAT,Ankrd13a3
0.04205984770413282,-0.661592741361035,0.102,0.232,1,Fat: GAT,Zmat51
0.042066375942440816,-0.7514279914728184,0.041,0.148,1,Fat: GAT,Fbxl143
0.042069371689262794,-1.2066554385724553,0.082,0.201,1,Fat: GAT,Trib23
0.042254736713344405,-0.6409852245932073,0.041,0.144,1,Fat: GAT,Glb11
0.04243576234317705,-1.1441720024578554,0.143,0.266,1,Fat: GAT,Tia12
0.04246832717981324,-1.639816874275248,0.102,0.211,1,Fat: GAT,Tmem1081
0.04255388116252688,-0.37479118190780447,0.143,0.293,1,Fat: GAT,Hes63
0.042583722162784755,-0.31230593729433664,0.327,0.475,1,Fat: GAT,Dnaja21
0.0426734169642147,0.5613505119219164,0.122,0.275,1,Fat: GAT,Vps36
0.0429719667561031,-2.6156599835609815,0.02,0.11,1,Fat: GAT,Ncapd33
0.04299690067039096,-0.5160906035571866,0.367,0.502,1,Fat: GAT,Ddx241
0.043091391296434085,-0.7334097377136137,0.469,0.59,1,Fat: GAT,Whsc1l11
0.04309297321751142,0.4968646466388813,0.102,0.043,1,Fat: GAT,Snora64
0.04311761701580779,-0.6186978720442298,0.082,0.203,1,Fat: GAT,Thap31
0.043202601233191376,-2.1772284716595887,0.102,0.207,1,Fat: GAT,Lmnb13
0.04325235196721071,-0.5181345900759502,0.122,0.256,1,Fat: GAT,Efha1
0.04335333469780328,-2.249789986299204,0.061,0.163,1,Fat: GAT,Nob11
0.04336888907980099,-0.8863195331748552,0.163,0.293,1,Fat: GAT,Ssna12
0.04346826256010118,-0.8045060203240002,0.122,0.251,1,Fat: GAT,Strn42
0.04353929538008099,-0.30434784770486445,0.265,0.422,1,Fat: GAT,Cs3
0.043716338206445896,-0.828525909101073,0.265,0.39,1,Fat: GAT,Atpif12
0.04373385710506629,-0.7134230864084801,0.061,0.176,1,Fat: GAT,Bid3
0.04374490185356259,-2.1803608435336175,0.02,0.111,1,Fat: GAT,Dhfr3
0.04384363422880214,-0.6183636677774418,0.224,0.358,1,Fat: GAT,Anapc132
0.04391887188029456,-1.1687236288924026,0.041,0.142,1,Fat: GAT,Nomo12
0.044036529377202184,-0.28852575024355964,0.061,0.169,1,Fat: GAT,Mrps53
0.04407314528223006,-1.1647807259091365,0.041,0.144,1,Fat: GAT,Hist2h3b3
0.04410137324267943,-1.0008540440752127,0.143,0.281,1,Fat: GAT,Prrc2a3
0.04410848421855903,-1.0566568079003509,0.082,0.194,1,Fat: GAT,Pnkp1
0.044110736343892544,-1.3164247391861155,0.041,0.14,1,Fat: GAT,Tmem701
0.044120996792379644,-1.6401761804080985,0.122,0.232,1,Fat: GAT,Cks23
0.04415256498958034,-0.3192178030916182,0.265,0.432,1,Fat: GAT,2310044H10Rik
0.044162097586269496,-1.0856215654728874,0.02,0.113,1,Fat: GAT,Rad51l33
0.04426088002756435,-0.8311216846922092,0.02,0.114,1,Fat: GAT,Zfp1822
0.044270956989685244,-2.421463022898246,0.041,0.14,1,Fat: GAT,Hk13
0.0445439758318494,-0.6370488408688013,0.224,0.37,1,Fat: GAT,Nsmce1
0.04464037759597161,-0.3806375573674803,0.837,0.846,1,Fat: GAT,Ms4a12
0.044651119762910564,0.6824979603475709,0.102,0.043,1,Fat: GAT,Inadl
0.044682157787067744,-3.583378001528351,0.041,0.136,1,Fat: GAT,Vipar1
0.04476240739849587,-0.6839027469807455,0.061,0.173,1,Fat: GAT,Pdf2
0.04481628385238786,-0.5047378090986001,0.102,0.236,1,Fat: GAT,Glod41
0.044819694305591476,-0.8981914900772208,0.041,0.142,1,Fat: GAT,Pwp11
0.04483264771368695,0.2520575710545536,0.102,0.227,1,Fat: GAT,Lyar1
0.044847177699018345,-0.749475385402973,0.163,0.3,1,Fat: GAT,Fam36a1
0.044852151869809655,-0.4047105278407015,0.224,0.363,1,Fat: GAT,Sft2d12
0.04487265573816151,-1.8171483488866436,0.061,0.163,1,Fat: GAT,Rnf144
0.04495348456674934,-0.273033584570761,0.041,0.146,1,Fat: GAT,Ccdc1071
0.0450695989542322,-0.7254765803701533,0.02,0.113,1,Fat: GAT,Zw102
0.04512641754856374,-0.27706263791098884,0.408,0.544,1,Fat: GAT,Cdc37
0.04535942511341032,-1.6673486752316324,0.102,0.218,1,Fat: GAT,Polb3
0.045392851015727556,-1.1090144383636957,0.02,0.112,1,Fat: GAT,Mettl62
0.045507072968406816,-2.0390723470727368,0.224,0.34,1,Fat: GAT,Trf3
0.04556907803568473,-0.5404886993822613,0.286,0.439,1,Fat: GAT,Cd483
0.04558539369478339,0.25066922622106835,0.143,0.303,1,Fat: GAT,Dcun1d11
0.04565686948492559,-0.4705487239343169,0.612,0.731,1,Fat: GAT,Pou2af12
0.045658361400618,-0.29073073783979897,0.204,0.368,1,Fat: GAT,Rbck11
0.045659903126800766,1.5875651911388693,0.163,0.088,1,Fat: GAT,Zfp9581
0.04566072992592337,-1.4966574821234944,0.082,0.191,1,Fat: GAT,Whsc23
0.04574158476241092,-0.32020056188826196,0.082,0.203,1,Fat: GAT,Tm9sf12
0.045808976718303036,-1.5931665942362292,0.041,0.139,1,Fat: GAT,Tysnd13
0.04582234105744751,-0.8547523487611279,0.061,0.175,1,Fat: GAT,Smc52
0.04585595514100421,-0.5528237923945492,0.306,0.452,1,Fat: GAT,2700060E02Rik2
0.0458619482090076,-4.205032087409588,0.02,0.107,1,Fat: GAT,Cdk15
0.04589705580359705,-0.7205483125686105,0.204,0.337,1,Fat: GAT,Polr2f1
0.04589855174893185,-0.8556393428493427,0.204,0.324,1,Fat: GAT,Nup2103
0.04599346597395107,-0.5801779312050543,0.51,0.585,1,Fat: GAT,Mdh12
0.04600372070437116,-0.32259264029865786,0.51,0.663,1,Fat: GAT,Psme1
0.04607727591162083,-2.407283513017458,0.02,0.107,1,Fat: GAT,Sclt11
0.04609503419684944,-1.8824458901027714,0.041,0.141,1,Fat: GAT,Suclg21
0.04614649260120806,-0.8075644991187612,0.122,0.254,1,Fat: GAT,Tmx11
0.04629267091266203,-0.9577639108687208,0.204,0.322,1,Fat: GAT,Phb4
0.04632924979440562,-0.6697545661682396,0.367,0.488,1,Fat: GAT,Smchd11
0.04637249643232263,0.2640308965876401,0.163,0.286,1,Fat: GAT,Nisch2
0.046380293965787175,-1.3518934387997779,0.061,0.167,1,Fat: GAT,Arntl3
0.046429506234757674,-0.40849206267070404,0.102,0.233,1,Fat: GAT,2510039O18Rik2
0.046449614279721406,-3.5517619049239264,0.02,0.107,1,Fat: GAT,2310001A20Rik1
0.04648016558856024,-1.4566234943431753,0.061,0.173,1,Fat: GAT,Lpin21
0.046630565446594205,-0.2841052803641464,0.551,0.696,1,Fat: GAT,Prdx1
0.04666119192859765,-2.9962614470519764,0.041,0.133,1,Fat: GAT,Ap3s13
0.04672761784571705,-1.0731077516361838,0.102,0.222,1,Fat: GAT,B9d21
0.04679810574371288,-1.2835343027011876,0.102,0.218,1,Fat: GAT,Cant12
0.04692551701366294,-0.8626129481925497,0.041,0.144,1,Fat: GAT,Rrp92
0.046949800099102594,-2.714278344490547,0.02,0.107,1,Fat: GAT,Wdhd12
0.04696055850234338,-0.307436426144462,0.551,0.711,1,Fat: GAT,Ctsz1
0.04716583056965026,-1.682527701553548,0.122,0.233,1,Fat: GAT,Mrps231
0.04724231321409071,-0.30472669999456814,0.02,0.112,1,Fat: GAT,Arhgap11a3
0.04726783970092114,-0.34558673981256494,0.163,0.306,1,Fat: GAT,Rpia3
0.04729603790063894,-1.6058016958858783,0.327,0.437,1,Fat: GAT,Caprin13
0.0473338696937038,-1.7156880821872789,0.102,0.215,1,Fat: GAT,Ccdc61
0.04737670169370754,0.6240219741281163,0.347,0.232,1,Fat: GAT,Txndc162
0.04751160188254969,-0.6612454353694006,0.143,0.278,1,Fat: GAT,Gpd1l3
0.047791414765165526,-1.0913053450037022,0.102,0.22,1,Fat: GAT,Phyh1
0.04784309748817822,-0.3433994621793883,0.041,0.146,1,Fat: GAT,Nfatc2ip2
0.04789645161910417,-0.4990402752445946,0.061,0.177,1,Fat: GAT,Kpna32
0.04792254673887084,-0.679374511813998,0.245,0.378,1,Fat: GAT,Brd32
0.047971749240605883,0.9031088814557235,0.327,0.223,1,Fat: GAT,Mdm4
0.048072798523823075,-0.5027336687833164,0.02,0.112,1,Fat: GAT,Commd52
0.0480956856417422,-0.7083500724830456,0.408,0.52,1,Fat: GAT,Adam102
0.048111613359081894,-0.709343761046668,0.388,0.492,1,Fat: GAT,Pbrm13
0.04812097639055197,-0.30126967064067145,0.469,0.319,1,Fat: GAT,Cmtm61
0.04825189278515421,-0.28518460489957853,0.184,0.328,1,Fat: GAT,Rnf1811
0.04826019096431349,-2.0827343171342205,0.02,0.108,1,Fat: GAT,Ints101
0.0483272230747117,-0.8558779664392864,0.224,0.354,1,Fat: GAT,Pdap11
0.04838915770584743,-0.5093582383474633,0.306,0.454,1,Fat: GAT,Snw1
0.04841551988703463,-0.8079689100998513,0.061,0.163,1,Fat: GAT,Zwint1
0.04863325272666943,-1.0094093154344246,0.102,0.225,1,Fat: GAT,Cdk172
0.04881108061965765,-2.1842338471978104,0.02,0.108,1,Fat: GAT,Nprl21
0.04895825372706025,-0.599555307214894,0.184,0.307,1,Fat: GAT,Dck3
0.04906436657368729,-2.798337135347087,0.02,0.106,1,Fat: GAT,Eps83
0.049118811952930955,-0.9981770413217395,0.143,0.27,1,Fat: GAT,Eps152
0.049182436516802895,-0.49529703869584996,0.143,0.269,1,Fat: GAT,Dgkz2
0.0491898593722506,-1.1632794582557349,0.163,0.279,1,Fat: GAT,2610029G23Rik1
0.049302755255855264,-0.7541375320377464,0.082,0.196,1,Fat: GAT,Mesdc22
0.04933246810464534,-0.39507827549680163,0.122,0.245,1,Fat: GAT,Hdac71
0.04944184042797399,-1.2691293779032637,0.02,0.11,1,Fat: GAT,Beta-s2
0.04945969147619708,-0.6853863567508469,0.102,0.219,1,Fat: GAT,Mospd32
0.049554900966989286,-0.7060745805817152,0.327,0.45,1,Fat: GAT,Rnf167
0.049701469455918114,-0.47828951016682275,0.122,0.257,1,Fat: GAT,Cenpa2
0.049732731533479985,-3.72534826004683,0.02,0.104,1,Fat: GAT,Cenpe3
0.04992356866419867,-0.4741473874219557,0.102,0.227,1,Fat: GAT,Eif2b2
0.050029090446874445,-0.9140223172526047,0.143,0.261,1,Fat: GAT,Runx11
0.050097844487144334,-0.6924072254818894,0.204,0.336,1,Fat: GAT,Sumo3
0.0501251190433741,-1.0658288703185579,0.061,0.166,1,Fat: GAT,Fyn2
0.0501298757274822,-1.9441507532407234,0.061,0.162,1,Fat: GAT,Dexi2
0.050283584729003024,-0.5984969635229858,0.265,0.407,1,Fat: GAT,Eif61
0.05052355931016724,-1.161943671088219,0.041,0.14,1,Fat: GAT,Hira2
0.050547847587876206,-2.1380210574714718,0.082,0.182,1,Fat: GAT,Hdac32
0.05056076075663928,0.6041855789923174,0.02,0.111,1,Fat: GAT,Rai14
0.050604920221259134,-3.1485756976048624,0.02,0.104,1,Fat: GAT,Prc13
0.05065604001428409,-0.6572773233267313,0.061,0.17,1,Fat: GAT,Mrpl553
0.05068389201120406,-0.6155768926711569,0.02,0.11,1,Fat: GAT,Miip3
